MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367359930,2022-02-18T00:00:09,36.82407,-76.28903,0.0,256.1,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
368808000,2022-02-18T00:00:12,36.93230,-76.33183,0.0,359.9,85.0,WRIGHT,IMO6924571,WGLW,70,5,183,27,10.4,90,A
477045400,2022-02-18T00:00:01,36.91463,-76.33937,8.7,173.5,172.0,DARYA KRISHNA,IMO9728370,VRQT9,70,0,179,,,70,A
636019332,2022-02-18T00:00:05,37.26400,-76.12467,14.3,17.0,17.0,MSC TIANJIN,IMO9285471,D5UA6,74,0,323,43,13.6,74,A
563862000,2022-02-18T00:00:01,36.96512,-76.07460,11.9,288.9,286.0,MANDARIN GRACE,IMO9569267,9V8352,70,0,189,32,12.8,70,A
372812000,2022-02-18T00:00:40,36.96059,-76.34686,0.0,217.2,115.0,TBC PRESTIGE,IMO9489833,3FUE5,70,1,176,27,10.0,70,A
241703000,2022-02-18T00:00:14,37.20798,-76.10909,0.1,42.7,136.0,DESERT VIRTUE,IMO9883132,SVDH4,70,1,199,32,7.5,70,A
356195000,2022-02-18T00:00:01,36.96553,-76.35928,0.0,245.0,125.0,BUNGA LILAC,IMO9542166,3FTM,89,1,147,25,6.6,89,A
220598000,2022-02-18T00:00:39,36.87759,-76.34991,0.0,222.5,347.0,GERDA MAERSK,IMO9359052,OUJS2,70,5,366,42,15.5,71,A
636019203,2022-02-18T00:00:39,36.96766,-76.44168,0.0,52.0,165.0,CHEM NEON,IMO9815264,D5TK7,82,1,147,24,7.1,82,A
212040000,2022-02-18T00:00:46,37.21419,-76.10111,0.1,163.4,153.0,UBC TILBURY,IMO9416721,5BXL2,70,1,182,28,10.8,77,A
636019332,2022-02-18T00:01:10,37.26817,-76.12317,14.3,17.0,17.0,MSC TIANJIN,IMO9285471,D5UA6,74,0,323,43,13.6,74,A
257087080,2022-02-18T00:00:40,37.24850,-76.11731,0.3,20.7,108.0,ORION,IMO9495935,LAIS8,70,1,189,32,9.2,70,A
338678000,2022-02-18T00:00:54,36.91619,-76.16840,0.0,247.1,10.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
636018077,2022-02-18T00:01:51,37.26516,-76.09120,0.1,57.5,137.0,STAR ELENI,IMO9712668,D5OB4,70,1,300,50,9.4,70,A
538007650,2022-02-18T00:01:54,37.18607,-76.14330,0.0,248.8,139.0,AFRICAN QUEEN,IMO9389930,V7YZ4,70,1,190,32,6.4,70,A
314509000,2022-02-18T00:02:13,37.20904,-76.12347,0.1,21.7,135.0,OTHRYS,IMO9905277,8PAV5,70,1,200,32,6.8,70,A
538009119,2022-02-18T00:00:59,37.17289,-76.12418,0.0,212.7,144.0,ARMONIA.GR,IMO9758868,V7A4344,70,1,199,32,6.5,70,A
538008995,2022-02-18T00:00:21,36.87956,-76.32647,0.0,100.0,274.0,AM JYOTI,IMO9880233,V7A4174,70,5,229,32,8.3,70,A
564220000,2022-02-18T00:00:35,37.19890,-76.12598,0.0,65.0,131.0,THOR MERCURY,IMO9300221,9V2557,70,1,189,32,12.5,70,A
232025072,2022-02-18T00:00:58,37.19643,-76.11102,0.0,231.6,139.0,ANGLO CYNOSURE,IMO9599133,MGIL3,70,1,240,38,7.5,70,A
367862000,2022-02-18T00:01:20,36.94580,-76.33297,0.0,97.8,87.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,35,A
538007024,2022-02-18T00:01:47,37.21075,-76.08843,0.0,29.9,144.0,RIKKE,IMO9784362,V7BB3,70,1,228,,,70,A
