MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
255806078,2020-11-15T00:00:01,36.91019,-76.32832,0.0,0.0,352.0,NORTHERN MAGNUM,IMO9252541,CQIV4,71,5,300,40,10.9,71,A
338525000,2020-11-15T00:00:04,36.94717,-76.33750,9.1,5.4,3.0,MAERSK COLUMBUS,IMO9332987,WMCU,70,0,299,40,14.5,71,A
367359930,2020-11-15T00:00:09,36.82420,-76.28914,0.0,278.9,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
372855000,2020-11-15T00:00:30,37.18672,-76.11095,0.0,33.0,150.0,AGRI KINSALE,IMO9317456,3FOG7,70,1,225,32,14.2,70,A
367862000,2020-11-15T00:00:50,36.94819,-76.32971,0.0,35.7,280.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,,A
338678000,2020-11-15T00:00:53,36.91625,-76.16845,0.0,244.2,10.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
366839000,2020-11-15T00:00:55,36.85353,-76.31079,0.0,136.2,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,,A
538004978,2020-11-15T00:00:56,37.19731,-76.12436,0.1,23.2,126.0,AM QUEBEC,IMO9624108,V7AE7,70,1,229,32,14.4,,A
255806377,2020-11-15T00:01:01,36.87098,-76.34813,0.1,173.1,347.0,MSC TORONTO,IMO9299525,CQEG6,72,5,325,43,12.4,72,A
220397000,2020-11-15T00:01:05,36.99170,-76.17927,15.9,110.1,108.0,GRETE MAERSK,IMO9302889,OYCY2,70,0,367,42,15.0,,A
338525000,2020-11-15T00:01:14,36.95017,-76.33717,9.4,4.4,2.0,MAERSK COLUMBUS,IMO9332987,WMCU,70,0,299,40,14.5,71,A
367359930,2020-11-15T00:01:19,36.82416,-76.28912,0.0,271.3,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
367822000,2020-11-15T00:01:20,36.97308,-76.43383,0.0,0.0,240.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
368026000,2020-11-15T00:01:52,36.86579,-76.31604,0.1,171.0,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
367932000,2020-11-15T00:02:06,36.95051,-76.32949,0.0,149.9,280.0,JOHN LENTHALL,IMO8325547,NJLN,80,5,193,29,,,A
255806071,2020-11-15T00:02:08,36.92484,-76.32958,0.0,0.1,174.0,AS FAUSTINA,IMO9395094,CQIU5,70,5,166,25,9.5,,A
