MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367821000,2020-08-17T00:00:03,36.97283,-76.43365,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,0,276,32,13.0,70,A
367861000,2020-08-17T00:00:01,36.94636,-76.32986,0.0,0.0,265.0,LARAMIE,IMO8906626,NLAR,80,5,193,29,,,A
368026000,2020-08-17T00:00:22,36.86576,-76.31604,0.1,19.1,2.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
211744000,2020-08-17T00:01:04,36.87514,-76.34913,0.0,167.0,167.0,HOUSTON EXPRESS,IMO9294991,DCCR2,70,5,332,43,14.5,,A
428042000,2020-08-17T00:00:03,36.90693,-76.32651,0.0,344.2,351.0,ZIM CONSTANZA,IMO9471202,4XFB,70,5,261,32,12.8,,A
367834000,2020-08-17T00:01:06,37.20370,-76.14789,15.2,197.6,197.0,USNS GORDON,IMO7234430,NAKL,70,0,290,32,11.3,,A
366839000,2020-08-17T00:00:46,36.85356,-76.31092,0.0,182.4,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,,A
367834000,2020-08-17T00:02:11,37.19938,-76.14959,15.1,197.4,197.0,USNS GORDON,IMO7234430,NAKL,70,0,290,32,11.3,,A
416498000,2020-08-17T00:01:17,36.87768,-76.35000,0.0,27.6,347.0,EVER LYRIC,IMO9629108,BKKH,70,5,334,45,14.2,74,A
367821000,2020-08-17T00:01:13,36.97283,-76.43365,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,0,276,32,13.0,70,A
368026000,2020-08-17T00:03:20,36.86576,-76.31604,0.0,19.1,2.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
305855000,2020-08-17T00:02:49,36.86429,-76.31475,0.0,163.6,226.0,BBC PEARL,IMO9504786,V2FY8,70,5,153,23,9.1,70,A
367821000,2020-08-17T00:02:23,36.97283,-76.43365,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,0,276,32,13.0,70,A
538002652,2020-08-17T00:02:29,37.18195,-76.10995,0.1,357.0,199.0,NAIAS,IMO9330800,V7KN8,70,1,225,32,14.0,70,A
366839000,2020-08-17T00:03:39,36.85358,-76.31091,0.0,182.4,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,,A
367822000,2020-08-17T00:02:54,36.97310,-76.43386,0.0,0.0,238.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
367821000,2020-08-17T00:03:24,36.97283,-76.43365,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,0,276,32,13.0,70,A
428042000,2020-08-17T00:03:00,36.90706,-76.32649,0.0,344.2,351.0,ZIM CONSTANZA,IMO9471202,4XFB,70,5,261,32,12.8,,A
367834000,2020-08-17T00:03:18,37.19492,-76.15133,15.1,197.3,198.0,USNS GORDON,IMO7234430,NAKL,70,0,290,32,11.3,,A
367834000,2020-08-17T00:04:24,37.19060,-76.15305,15.1,197.7,198.0,USNS GORDON,IMO7234430,NAKL,70,0,290,32,11.3,,A
416498000,2020-08-17T00:04:17,36.87768,-76.35000,0.0,27.6,347.0,EVER LYRIC,IMO9629108,BKKH,70,5,334,45,14.2,74,A
367834000,2020-08-17T00:05:26,37.18646,-76.15453,14.9,188.0,185.0,USNS GORDON,IMO7234430,NAKL,70,0,290,32,11.3,,A
211744000,2020-08-17T00:04:04,36.87516,-76.34912,0.0,167.0,167.0,HOUSTON EXPRESS,IMO9294991,DCCR2,70,5,332,43,14.5,,A
215677000,2020-08-17T00:05:49,37.23988,-76.11646,0.1,33.5,187.0,RIZE,IMO9584035,9HA2781,70,1,229,32,14.5,,A
367834000,2020-08-17T00:06:29,37.18209,-76.15455,14.8,176.8,176.0,USNS GORDON,IMO7234430,NAKL,70,0,290,32,11.3,,A
367932000,2020-08-17T00:05:17,36.94916,-76.32966,0.0,107.0,279.0,JOHN LENTHALL,IMO8325547,NJLN,80,5,193,29,,,A
305855000,2020-08-17T00:05:48,36.86429,-76.31476,0.0,179.4,226.0,BBC PEARL,IMO9504786,V2FY8,70,5,153,23,9.1,70,A
367822000,2020-08-17T00:05:55,36.97312,-76.43385,0.0,0.0,238.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
211744000,2020-08-17T00:07:04,36.87519,-76.34910,0.0,167.0,167.0,HOUSTON EXPRESS,IMO9294991,DCCR2,70,5,332,43,14.5,,A
428042000,2020-08-17T00:05:56,36.90697,-76.32667,0.1,201.4,351.0,ZIM CONSTANZA,IMO9471202,4XFB,70,5,261,32,12.8,,A
367821000,2020-08-17T00:07:04,36.97283,-76.43365,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,0,276,32,13.0,70,A
366839000,2020-08-17T00:06:48,36.85354,-76.31091,0.0,182.4,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,,A
367834000,2020-08-17T00:07:36,37.17753,-76.15384,14.8,171.3,173.0,USNS GORDON,IMO7234430,NAKL,70,0,290,32,11.3,,A
368026000,2020-08-17T00:06:21,36.86577,-76.31603,0.0,19.1,2.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
367834000,2020-08-17T00:09:00,37.17186,-76.15274,14.9,171.2,173.0,USNS GORDON,IMO7234430,NAKL,70,0,290,32,11.3,,A
416498000,2020-08-17T00:07:15,36.87767,-76.35001,0.0,161.9,347.0,EVER LYRIC,IMO9629108,BKKH,70,5,334,45,14.2,74,A
538002652,2020-08-17T00:08:28,37.18208,-76.10997,0.0,358.0,194.0,NAIAS,IMO9330800,V7KN8,70,1,225,32,14.0,70,A
367861000,2020-08-17T00:06:00,36.94639,-76.32984,0.0,0.0,265.0,LARAMIE,IMO8906626,NLAR,80,5,193,29,,,A
367821000,2020-08-17T00:08:14,36.97284,-76.43365,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,0,276,32,13.0,70,A
305855000,2020-08-17T00:08:48,36.86427,-76.31475,0.0,353.5,226.0,BBC PEARL,IMO9504786,V2FY8,70,5,153,23,9.1,70,A
215677000,2020-08-17T00:08:44,37.23993,-76.11647,0.1,33.5,187.0,RIZE,IMO9584035,9HA2781,70,1,229,32,14.5,,A
367821000,2020-08-17T00:09:23,36.97284,-76.43365,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,0,276,32,13.0,70,A
368026000,2020-08-17T00:09:21,36.86576,-76.31605,0.0,19.1,2.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
367861000,2020-08-17T00:08:59,36.94644,-76.32981,0.0,0.0,265.0,LARAMIE,IMO8906626,NLAR,80,5,193,29,,,A
367932000,2020-08-17T00:08:17,36.94917,-76.32970,0.0,107.0,279.0,JOHN LENTHALL,IMO8325547,NJLN,80,5,193,29,,,A
366839000,2020-08-17T00:09:42,36.85358,-76.31090,0.0,182.4,39.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,,A
428042000,2020-08-17T00:08:56,36.90688,-76.32676,0.0,201.4,351.0,ZIM CONSTANZA,IMO9471202,4XFB,70,5,261,32,12.8,,A
367822000,2020-08-17T00:08:56,36.97311,-76.43384,0.0,0.0,238.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
367834000,2020-08-17T00:10:06,37.16747,-76.15187,14.8,171.0,173.0,USNS GORDON,IMO7234430,NAKL,70,0,290,32,11.3,,A
215677000,2020-08-17T00:11:49,37.23998,-76.11648,0.0,33.5,188.0,RIZE,IMO9584035,9HA2781,70,1,229,32,14.5,,A
367834000,2020-08-17T00:11:12,37.16294,-76.15103,14.8,171.7,173.0,USNS GORDON,IMO7234430,NAKL,70,0,290,32,11.3,,A
416498000,2020-08-17T00:10:15,36.87766,-76.35006,0.0,172.0,347.0,EVER LYRIC,IMO9629108,BKKH,70,5,334,45,14.2,74,A
