MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
338678000,2021-05-17T00:00:09,36.91627,-76.16846,0.0,303.2,10.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
636010915,2021-05-17T00:00:03,37.11095,-76.12525,13.6,150.2,147.0,STOLT SPAN,IMO9149524,ELVQ7,80,0,162,23,10.1,80,A
636018660,2021-05-17T00:00:04,37.27231,-76.12148,14.7,17.8,18.0,MSC ANTONIA,IMO9398216,D5QT7,70,0,304,40,13.5,70,A
218023000,2021-05-17T00:00:01,37.15165,-76.15038,15.0,351.6,354.0,DUBLIN EXPRESS,IMO9232577,DDSB2,70,0,280,32,12.5,79,A
367359930,2021-05-17T00:00:00,36.82418,-76.28912,0.0,294.0,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
636018070,2021-05-17T00:00:41,36.87745,-76.34992,0.0,336.6,347.0,ARISTOMENIS,IMO9408841,D5OA5,70,5,349,45,15.0,71,A
367633000,2021-05-17T00:00:13,36.96638,-76.42777,0.0,0.4,223.0,LONESTAR STATE,IMO9697985,WLSY,80,5,178,,,80,A
338846000,2021-05-17T00:00:05,36.86560,-76.31578,0.0,0.1,227.0,USNS MENDONCA,IMO9147320,NBMK,70,3,289,32,10.9,35,A
538003886,2021-05-17T00:00:34,36.91121,-76.32734,0.0,75.8,351.0,MOL MAXIM,IMO9424936,V7TU3,70,5,302,43,14.2,71,A
311072300,2021-05-17T00:00:04,37.16669,-76.15269,15.7,352.9,353.0,MORNING CLASSIC,IMO9441609,C6ZY7,70,0,199,32,10.0,70,A
220413000,2021-05-17T00:00:06,37.33137,-76.08862,14.6,22.9,21.0,GUNVOR MAERSK,IMO9302891,OYGC2,70,0,367,42,15.0,71,A
477231100,2021-05-17T00:00:53,37.18324,-76.11056,0.0,321.2,19.0,CL CHRISTINA,IMO9710892,VRSE5,70,1,200,32,6.9,70,A
367822000,2021-05-17T00:00:54,36.97312,-76.43384,0.0,0.0,1.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
366841000,2021-05-17T00:01:00,36.85329,-76.31055,0.0,0.0,40.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,70,A
636015650,2021-05-17T00:00:57,36.96285,-76.42407,0.0,36.0,39.0,NS ENERGY,IMO9609732,D5CA8,70,5,225,32,14.2,79,A
366839000,2021-05-17T00:01:05,36.85350,-76.31081,0.0,0.0,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,70,A
338846000,2021-05-17T00:01:15,36.86550,-76.31582,0.0,0.1,227.0,USNS MENDONCA,IMO9147320,NBMK,70,3,289,32,10.9,35,A
636018660,2021-05-17T00:01:10,37.27653,-76.11981,14.7,17.4,18.0,MSC ANTONIA,IMO9398216,D5QT7,70,0,304,40,13.5,70,A
367222000,2021-05-17T00:00:50,36.94835,-76.33067,0.0,0.0,101.0,WALTER S DIEHL,IMO8511495,NWSD,80,5,206,29,,0,A
218023000,2021-05-17T00:01:07,37.15624,-76.15115,15.2,351.6,354.0,DUBLIN EXPRESS,IMO9232577,DDSB2,70,0,280,32,12.5,79,A
367359930,2021-05-17T00:01:08,36.82417,-76.28911,0.0,293.3,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
256116000,2021-05-17T00:00:28,36.90820,-76.32692,0.0,195.4,352.0,VIRGINIA TRADER,IMO9344552,9HA3823,70,5,211,29,11.4,79,A
367821000,2021-05-17T00:01:11,36.97286,-76.43368,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
366842000,2021-05-17T00:01:19,36.85385,-76.31118,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,79,A
636010915,2021-05-17T00:01:14,37.10712,-76.12244,13.6,149.4,146.0,STOLT SPAN,IMO9149524,ELVQ7,80,0,162,23,10.1,80,A
371420000,2021-05-17T00:01:04,37.21107,-76.13200,0.0,169.9,20.0,DIONE,IMO9729881,3FOB6,70,1,229,32,7.5,70,A
220413000,2021-05-17T00:01:30,37.33679,-76.08618,14.6,19.7,20.0,GUNVOR MAERSK,IMO9302891,OYGC2,70,0,367,42,15.0,71,A
311072300,2021-05-17T00:01:05,37.17103,-76.15341,15.8,352.2,353.0,MORNING CLASSIC,IMO9441609,C6ZY7,70,0,199,32,10.0,70,A
368445000,2021-05-17T00:02:22,36.96315,-76.42016,0.0,0.0,188.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
357997000,2021-05-17T00:01:41,37.20193,-76.08964,0.0,74.7,14.0,NORD TREASURE,IMO9566459,3ESI7,70,1,189,32,12.7,70,A
367865000,2021-05-17T00:02:19,36.96246,-76.41931,0.0,0.0,188.0,KANAWHA,IMO8704080,NPTD,80,5,206,29,,35,A
368026000,2021-05-17T00:01:27,36.86577,-76.31604,0.0,218.7,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
636018660,2021-05-17T00:02:16,37.28090,-76.11806,14.8,17.8,18.0,MSC ANTONIA,IMO9398216,D5QT7,70,0,304,40,13.5,70,A
