MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
636092743,2021-05-21T00:00:53,37.24287,-76.11597,0.1,4.1,182.0,CARL OLDENDORFF,IMO9484704,D5AZ7,70,1,229,38,14.9,70,A
240849000,2021-05-21T00:00:04,36.97745,-76.34512,0.0,31.0,116.0,NISYROS,IMO9412062,SVAM7,80,0,173,28,10.4,80,A
367633000,2021-05-21T00:00:13,36.96634,-76.42773,0.0,95.7,223.0,LONESTAR STATE,IMO9697985,WLSY,80,5,178,,,80,A
338846000,2021-05-21T00:00:14,36.86558,-76.31578,0.0,0.1,227.0,USNS MENDONCA,IMO9147320,NBMK,70,3,289,32,10.9,35,A
235073372,2021-05-21T00:00:18,36.96789,-76.42934,0.0,114.2,223.0,JULIE C,IMO9430143,2CJQ7,70,5,138,21,8.1,70,A
367822000,2021-05-21T00:00:54,36.97313,-76.43385,0.0,0.0,1.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
366841000,2021-05-21T00:00:54,36.85325,-76.31054,0.0,0.0,40.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,70,A
538005113,2021-05-21T00:00:43,37.21281,-76.11682,0.0,128.1,179.0,ALGOMA VISION,IMO9640944,V7BC3,70,1,228,32,13.5,70,A
215965000,2021-05-21T00:00:18,36.87551,-76.34930,0.0,257.9,348.0,CMA CGM C COLOMB,IMO9453559,9HA5397,79,5,366,52,11.7,79,A
357997000,2021-05-21T00:00:44,36.96282,-76.42405,0.0,150.1,38.0,NORD TREASURE,IMO9566459,3ESI7,70,5,189,32,12.7,70,A
240849000,2021-05-21T00:01:14,36.97748,-76.34510,0.0,28.0,117.0,NISYROS,IMO9412062,SVAM7,80,0,173,28,10.4,80,A
367222000,2021-05-21T00:00:50,36.94830,-76.33067,0.0,0.0,101.0,WALTER S DIEHL,IMO8511495,NWSD,80,5,206,29,,0,A
367359930,2021-05-21T00:00:17,36.82407,-76.28902,0.0,301.7,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
338846000,2021-05-21T00:01:25,36.86560,-76.31577,0.0,0.1,227.0,USNS MENDONCA,IMO9147320,NBMK,70,3,289,32,10.9,35,A
366839000,2021-05-21T00:01:30,36.85347,-76.31084,0.0,0.0,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,70,A
538005067,2021-05-21T00:01:36,37.27269,-76.10200,0.0,92.0,184.0,AM KRAKOW,IMO9624122,V7AU2,70,1,229,32,14.5,70,A
563032700,2021-05-21T00:01:42,36.90812,-76.32702,0.0,352.0,352.0,MAERSK SAIGON,IMO9303534,9V5630,70,5,331,43,14.5,71,A
369309000,2021-05-21T00:01:41,36.92417,-76.32950,0.0,27.0,356.0,MAERSK SELETAR,IMO9315197,WTAA,70,5,318,40,14.0,70,A
367865000,2021-05-21T00:02:19,36.96249,-76.41926,0.0,0.0,188.0,KANAWHA,IMO8704080,NPTD,80,5,206,29,,35,A
373327000,2021-05-21T00:02:22,36.87981,-76.33115,0.0,175.2,96.0,ENERGY TRITON,IMO9602368,3FLG8,70,5,228,32,14.4,79,A
477866300,2021-05-21T00:01:27,36.91280,-76.32772,0.1,214.5,352.0,BILBAO BRIDGE,IMO9492701,VRHY6,70,5,269,35,11.0,74,A
368026000,2021-05-21T00:01:27,36.86577,-76.31604,0.0,218.7,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
240849000,2021-05-21T00:02:24,36.97750,-76.34508,0.0,29.0,119.0,NISYROS,IMO9412062,SVAM7,80,0,173,28,10.4,80,A
367821000,2021-05-21T00:02:49,36.97284,-76.43367,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
367633000,2021-05-21T00:03:13,36.96636,-76.42772,0.0,187.0,223.0,LONESTAR STATE,IMO9697985,WLSY,80,5,178,,,80,A
240849000,2021-05-21T00:03:34,36.97752,-76.34505,0.0,43.0,119.0,NISYROS,IMO9412062,SVAM7,80,0,173,28,10.4,80,A
372348000,2021-05-21T00:02:43,37.19590,-76.09621,0.1,167.7,182.0,PRT KAHO,IMO9701152,3FGE7,70,1,224,32,14.4,70,A
367359930,2021-05-21T00:01:28,36.82405,-76.28905,0.0,300.8,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
368660000,2021-05-21T00:02:57,36.87088,-76.34817,0.0,341.6,347.0,MAERSK IDAHO,IMO9193264,WKPM,70,5,292,32,13.5,70,A
466219000,2021-05-21T00:02:44,37.20663,-76.13583,0.0,272.0,171.0,S'HAIL AL RAYAN,IMO9381172,A7HF,70,1,225,32,6.9,70,A
235073372,2021-05-21T00:03:19,36.96788,-76.42931,0.0,109.8,223.0,JULIE C,IMO9430143,2CJQ7,70,5,138,21,8.1,70,A
636092743,2021-05-21T00:03:50,37.24283,-76.11598,0.0,4.1,181.0,CARL OLDENDORFF,IMO9484704,D5AZ7,70,1,229,38,14.9,70,A
367359930,2021-05-21T00:02:39,36.82405,-76.28904,0.0,300.9,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
215965000,2021-05-21T00:03:18,36.87551,-76.34930,0.0,257.9,348.0,CMA CGM C COLOMB,IMO9453559,9HA5397,79,5,366,52,11.7,79,A
338846000,2021-05-21T00:02:34,36.86558,-76.31577,0.0,0.1,227.0,USNS MENDONCA,IMO9147320,NBMK,70,3,289,32,10.9,35,A
357997000,2021-05-21T00:03:44,36.96281,-76.42408,0.0,150.1,38.0,NORD TREASURE,IMO9566459,3ESI7,70,5,189,32,12.7,70,A
367222000,2021-05-21T00:03:50,36.94831,-76.33071,0.0,0.0,101.0,WALTER S DIEHL,IMO8511495,NWSD,80,5,206,29,,0,A
368445000,2021-05-21T00:03:43,36.96308,-76.42014,0.0,0.0,188.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
338846000,2021-05-21T00:03:35,36.86555,-76.31578,0.0,0.1,227.0,USNS MENDONCA,IMO9147320,NBMK,70,3,289,32,10.9,35,A
366841000,2021-05-21T00:03:50,36.85328,-76.31055,0.0,0.0,40.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,70,A
368026000,2021-05-21T00:04:25,36.86575,-76.31605,0.0,218.7,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
563032700,2021-05-21T00:04:42,36.90817,-76.32712,0.0,352.0,352.0,MAERSK SAIGON,IMO9303534,9V5630,70,5,331,43,14.5,71,A
366842000,2021-05-21T00:04:45,36.85385,-76.31123,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,79,A
367821000,2021-05-21T00:05:49,36.97283,-76.43367,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
538005113,2021-05-21T00:03:43,37.21282,-76.11677,0.0,128.1,180.0,ALGOMA VISION,IMO9640944,V7BC3,70,1,228,32,13.5,70,A
338846000,2021-05-21T00:04:45,36.86553,-76.31580,0.0,0.1,227.0,USNS MENDONCA,IMO9147320,NBMK,70,3,289,32,10.9,35,A
240849000,2021-05-21T00:04:44,36.97757,-76.34507,0.0,43.0,120.0,NISYROS,IMO9412062,SVAM7,80,0,173,28,10.4,80,A
367865000,2021-05-21T00:05:19,36.96244,-76.41938,0.0,0.0,188.0,KANAWHA,IMO8704080,NPTD,80,5,206,29,,35,A
367359930,2021-05-21T00:03:58,36.82408,-76.28901,0.0,295.3,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
367359930,2021-05-21T00:04:59,36.82408,-76.28902,0.0,297.1,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
538005067,2021-05-21T00:04:35,37.27276,-76.10194,0.0,62.6,187.0,AM KRAKOW,IMO9624122,V7AU2,70,1,229,32,14.5,70,A
366839000,2021-05-21T00:04:39,36.85349,-76.31082,0.0,0.0,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,70,A
369309000,2021-05-21T00:04:41,36.92417,-76.32950,0.0,13.0,356.0,MAERSK SELETAR,IMO9315197,WTAA,70,5,318,40,14.0,70,A
477866300,2021-05-21T00:04:25,36.91280,-76.32772,0.0,193.9,352.0,BILBAO BRIDGE,IMO9492701,VRHY6,70,5,269,35,11.0,74,A
372348000,2021-05-21T00:05:43,37.19587,-76.09623,0.0,186.3,180.0,PRT KAHO,IMO9701152,3FGE7,70,1,224,32,14.4,70,A
466219000,2021-05-21T00:05:44,37.20658,-76.13585,0.0,272.0,171.0,S'HAIL AL RAYAN,IMO9381172,A7HF,70,1,225,32,6.9,70,A
373327000,2021-05-21T00:05:22,36.87984,-76.33113,0.0,175.2,96.0,ENERGY TRITON,IMO9602368,3FLG8,70,5,228,32,14.4,79,A
368660000,2021-05-21T00:05:56,36.87088,-76.34818,0.0,24.7,347.0,MAERSK IDAHO,IMO9193264,WKPM,70,5,292,32,13.5,70,A
368445000,2021-05-21T00:06:43,36.96306,-76.42017,0.0,0.0,188.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
235073372,2021-05-21T00:06:19,36.96789,-76.42933,0.0,105.2,223.0,JULIE C,IMO9430143,2CJQ7,70,5,138,21,8.1,70,A
240849000,2021-05-21T00:05:53,36.97758,-76.34505,0.0,43.0,122.0,NISYROS,IMO9412062,SVAM7,80,0,173,28,10.4,80,A
367359930,2021-05-21T00:06:08,36.82406,-76.28905,0.0,283.5,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
636092743,2021-05-21T00:06:55,37.24284,-76.11597,0.0,4.1,182.0,CARL OLDENDORFF,IMO9484704,D5AZ7,70,1,229,38,14.9,70,A
357997000,2021-05-21T00:06:44,36.96281,-76.42407,0.0,150.1,38.0,NORD TREASURE,IMO9566459,3ESI7,70,5,189,32,12.7,70,A
338846000,2021-05-21T00:05:55,36.86553,-76.31582,0.0,0.1,227.0,USNS MENDONCA,IMO9147320,NBMK,70,3,289,32,10.9,35,A
563032700,2021-05-21T00:07:43,36.90816,-76.32709,0.0,352.0,352.0,MAERSK SAIGON,IMO9303534,9V5630,70,5,331,43,14.5,71,A
367222000,2021-05-21T00:06:51,36.94832,-76.33071,0.0,0.0,101.0,WALTER S DIEHL,IMO8511495,NWSD,80,5,206,29,,0,A
