MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
356589000,2021-02-20T01:49:13,37.23801,-76.09483,0.0,249.3,350.0,DOUBLE FORTUNE,IMO9574119,3FHZ2,70,1,234,38,14.5,70,A
477950300,2021-02-20T01:48:33,36.87518,-76.34932,0.0,333.0,347.0,COSCO DEVELOPMENT,IMO9472139,VRIZ9,70,5,366,48,15.5,70,A
367359930,2021-02-20T01:48:45,36.82421,-76.28915,0.0,295.4,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
367359930,2021-02-20T01:49:55,36.82422,-76.28914,0.0,291.3,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
366841000,2021-02-20T01:50:59,36.85331,-76.31053,0.0,0.0,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
356643000,2021-02-20T01:50:04,36.93794,-76.37817,0.1,346.8,264.0,ARKI,IMO9561801,3ENP3,70,1,170,27,9.7,70,A
218844000,2021-02-20T01:49:49,36.87772,-76.35010,0.0,98.0,348.0,CMA CGM IVANHOE,IMO9365805,DFPJ2,70,5,350,42,15.0,79,A
366842000,2021-02-20T01:54:03,36.85383,-76.31118,0.0,0.0,43.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
366842000,2021-02-20T01:51:06,36.85383,-76.31123,0.0,0.0,43.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
356589000,2021-02-20T01:52:12,37.23803,-76.09480,0.0,249.3,351.0,DOUBLE FORTUNE,IMO9574119,3FHZ2,70,1,234,38,14.5,70,A
218844000,2021-02-20T01:52:46,36.87785,-76.35017,0.0,98.0,348.0,CMA CGM IVANHOE,IMO9365805,DFPJ2,70,5,350,42,15.0,79,A
367359930,2021-02-20T01:55:44,36.82421,-76.28915,0.0,317.7,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
367359930,2021-02-20T01:51:05,36.82422,-76.28914,0.0,291.0,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
477770400,2021-02-20T01:55:19,36.87993,-76.33157,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
338846000,2021-02-20T01:55:46,36.86559,-76.31583,0.0,0.1,511.0,USNS MENDONCA,IMO9147320,NBMK,70,5,289,32,10.9,,A
373765000,2021-02-20T01:51:11,37.26330,-76.10609,0.0,267.2,1.0,AM CONTRECOEUR,IMO9583184,3FBX4,70,1,229,32,14.4,,A
636092329,2021-02-20T01:55:51,36.96287,-76.42418,0.0,35.2,39.0,BLUMENAU,IMO9605633,D5AL3,70,5,229,32,14.4,,A
367822000,2021-02-20T01:56:09,36.97309,-76.43388,0.0,0.0,511.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
367359930,2021-02-20T01:53:24,36.82420,-76.28914,0.0,301.7,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
477770400,2021-02-20T01:56:28,36.87994,-76.33156,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
356643000,2021-02-20T01:53:04,36.93799,-76.37817,0.0,356.6,260.0,ARKI,IMO9561801,3ENP3,70,1,170,27,9.7,70,A
367821000,2021-02-20T01:52:53,36.97283,-76.43368,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
338846000,2021-02-20T01:52:47,36.86560,-76.31583,0.0,0.1,511.0,USNS MENDONCA,IMO9147320,NBMK,70,5,289,32,10.9,,A
366841000,2021-02-20T01:57:00,36.85329,-76.31058,0.0,0.0,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
368026000,2021-02-20T01:56:44,36.86580,-76.31606,0.0,234.1,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
366839000,2021-02-20T01:53:09,36.85349,-76.31080,0.0,0.0,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,,A
373765000,2021-02-20T01:54:11,37.26333,-76.10601,0.1,267.2,0.0,AM CONTRECOEUR,IMO9583184,3FBX4,70,1,229,32,14.4,,A
636092329,2021-02-20T01:52:51,36.96286,-76.42419,0.0,35.2,39.0,BLUMENAU,IMO9605633,D5AL3,70,5,229,32,14.4,,A
477770400,2021-02-20T01:57:39,36.87994,-76.33154,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
356589000,2021-02-20T01:58:11,37.23804,-76.09476,0.0,249.3,350.0,DOUBLE FORTUNE,IMO9574119,3FHZ2,70,1,234,38,14.5,70,A
366842000,2021-02-20T01:57:08,36.85381,-76.31122,0.0,0.0,43.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
368026000,2021-02-20T01:53:44,36.86577,-76.31602,0.0,234.1,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
477770400,2021-02-20T01:53:00,36.87994,-76.33156,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
368445000,2021-02-20T01:53:03,36.96307,-76.42012,0.0,55.8,188.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
367862000,2021-02-20T01:55:32,36.94812,-76.32981,0.0,35.7,280.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,,A
367821000,2021-02-20T01:55:53,36.97283,-76.43368,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
366839000,2021-02-20T01:59:10,36.85351,-76.31087,0.0,0.0,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,,A
367359930,2021-02-20T01:59:25,36.82419,-76.28915,0.0,339.7,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
477770400,2021-02-20T01:58:50,36.87990,-76.33159,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
356589000,2021-02-20T01:55:11,37.23804,-76.09478,0.0,249.3,350.0,DOUBLE FORTUNE,IMO9574119,3FHZ2,70,1,234,38,14.5,70,A
367359930,2021-02-20T01:54:35,36.82421,-76.28914,0.0,314.4,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
367359930,2021-02-20T01:57:05,36.82420,-76.28914,0.0,329.0,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
367822000,2021-02-20T01:59:10,36.97308,-76.43388,0.0,0.0,511.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
477950300,2021-02-20T01:57:32,36.87518,-76.34933,0.0,343.0,347.0,COSCO DEVELOPMENT,IMO9472139,VRIZ9,70,5,366,48,15.5,70,A
368445000,2021-02-20T01:56:02,36.96307,-76.42018,0.0,55.8,188.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
477770400,2021-02-20T01:59:58,36.87992,-76.33159,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
356643000,2021-02-20T01:56:07,36.93797,-76.37817,0.0,356.6,260.0,ARKI,IMO9561801,3ENP3,70,1,170,27,9.7,70,A
367353070,2021-02-20T01:55:47,36.88665,-76.33865,0.0,127.0,10.0,EVERGREEN STATE,IMO9408138,WDE4430,80,5,183,32,11.8,89,A
477950300,2021-02-20T02:00:34,36.87516,-76.34936,0.0,8.1,347.0,COSCO DEVELOPMENT,IMO9472139,VRIZ9,70,5,366,48,15.5,70,A
366842000,2021-02-20T02:00:06,36.85387,-76.31119,0.0,0.0,43.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
373765000,2021-02-20T01:57:12,37.26329,-76.10597,0.0,267.2,358.0,AM CONTRECOEUR,IMO9583184,3FBX4,70,1,229,32,14.4,,A
218844000,2021-02-20T01:58:49,36.87777,-76.35027,0.0,98.0,348.0,CMA CGM IVANHOE,IMO9365805,DFPJ2,70,5,350,42,15.0,79,A
319155200,2021-02-20T01:59:37,36.87971,-76.32666,0.0,300.5,275.0,CLARA,IMO9304083,ZGII,70,5,225,32,7.3,70,A
373765000,2021-02-20T02:00:10,37.26330,-76.10595,0.0,267.2,357.0,AM CONTRECOEUR,IMO9583184,3FBX4,70,1,229,32,14.4,,A
367353070,2021-02-20T01:58:47,36.88667,-76.33868,0.0,127.0,10.0,EVERGREEN STATE,IMO9408138,WDE4430,80,5,183,32,11.8,89,A
356643000,2021-02-20T02:02:04,36.93790,-76.37815,0.0,154.2,264.0,ARKI,IMO9561801,3ENP3,70,1,170,27,9.7,70,A
367359930,2021-02-20T02:00:14,36.82416,-76.28912,0.0,351.0,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
477770400,2021-02-20T02:01:20,36.87991,-76.33158,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
338846000,2021-02-20T01:58:46,36.86559,-76.31583,0.0,0.1,511.0,USNS MENDONCA,IMO9147320,NBMK,70,5,289,32,10.9,,A
367862000,2021-02-20T01:58:30,36.94814,-76.32984,0.0,35.7,280.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,,A
367821000,2021-02-20T01:58:54,36.97283,-76.43368,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
477770400,2021-02-20T02:00:09,36.87992,-76.33158,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
477770400,2021-02-20T02:02:29,36.87993,-76.33157,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
367359930,2021-02-20T01:58:14,36.82418,-76.28912,0.0,332.4,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
636092329,2021-02-20T01:58:51,36.96289,-76.42418,0.0,35.2,39.0,BLUMENAU,IMO9605633,D5AL3,70,5,229,32,14.4,,A
368026000,2021-02-20T01:59:43,36.86577,-76.31602,0.0,234.1,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
366841000,2021-02-20T01:59:58,36.85329,-76.31052,0.0,0.0,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
356643000,2021-02-20T01:59:07,36.93792,-76.37814,0.0,154.2,262.0,ARKI,IMO9561801,3ENP3,70,1,170,27,9.7,70,A
366842000,2021-02-20T02:03:08,36.85386,-76.31123,0.0,0.0,43.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
356589000,2021-02-20T02:01:12,37.23803,-76.09476,0.1,340.3,349.0,DOUBLE FORTUNE,IMO9574119,3FHZ2,70,1,234,38,14.5,70,A
367862000,2021-02-20T02:04:32,36.94813,-76.32980,0.0,35.7,280.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,,A
367359930,2021-02-20T02:04:46,36.82417,-76.28912,0.0,11.2,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
338846000,2021-02-20T02:01:47,36.86556,-76.31583,0.0,0.1,511.0,USNS MENDONCA,IMO9147320,NBMK,70,5,289,32,10.9,,A
319155200,2021-02-20T02:02:38,36.87970,-76.32673,0.0,300.5,275.0,CLARA,IMO9304083,ZGII,70,5,225,32,7.3,70,A
368445000,2021-02-20T02:02:03,36.96307,-76.42016,0.0,55.8,188.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
366839000,2021-02-20T02:02:09,36.85347,-76.31086,0.0,0.0,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,,A
477770400,2021-02-20T02:03:40,36.87993,-76.33156,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
366841000,2021-02-20T02:03:01,36.85330,-76.31053,0.0,0.0,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
367359930,2021-02-20T02:03:35,36.82418,-76.28913,0.0,3.8,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
367822000,2021-02-20T02:02:10,36.97308,-76.43388,0.0,0.0,511.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
367353070,2021-02-20T02:01:46,36.88665,-76.33868,0.0,127.0,10.0,EVERGREEN STATE,IMO9408138,WDE4430,80,5,183,32,11.8,89,A
356643000,2021-02-20T02:05:05,36.93794,-76.37816,0.1,342.1,262.0,ARKI,IMO9561801,3ENP3,70,1,170,27,9.7,70,A
367822000,2021-02-20T02:05:09,36.97308,-76.43388,0.0,0.0,511.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
368026000,2021-02-20T02:02:43,36.86574,-76.31605,0.0,234.1,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
356589000,2021-02-20T02:04:13,37.23801,-76.09480,0.0,338.4,348.0,DOUBLE FORTUNE,IMO9574119,3FHZ2,70,1,234,38,14.5,70,A
636092329,2021-02-20T02:04:51,36.96289,-76.42416,0.0,35.2,39.0,BLUMENAU,IMO9605633,D5AL3,70,5,229,32,14.4,,A
218844000,2021-02-20T02:04:46,36.87780,-76.35013,0.0,98.0,348.0,CMA CGM IVANHOE,IMO9365805,DFPJ2,70,5,350,42,15.0,79,A
367862000,2021-02-20T02:01:31,36.94811,-76.32984,0.0,35.7,280.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,,A
367821000,2021-02-20T02:01:53,36.97283,-76.43367,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
367353070,2021-02-20T02:04:45,36.88663,-76.33870,0.0,127.0,10.0,EVERGREEN STATE,IMO9408138,WDE4430,80,5,183,32,11.8,89,A
538005622,2021-02-20T02:05:40,37.25238,-76.10186,0.0,290.3,0.0,SASEBO GREEN,IMO9675468,V7FN3,70,1,225,32,14.4,,A
477770400,2021-02-20T02:07:09,36.87992,-76.33156,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
477770400,2021-02-20T02:04:49,36.87994,-76.33157,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
356589000,2021-02-20T02:07:12,37.23800,-76.09483,0.1,325.5,348.0,DOUBLE FORTUNE,IMO9574119,3FHZ2,70,1,234,38,14.5,70,A
477950300,2021-02-20T02:06:33,36.87518,-76.34931,0.1,354.2,347.0,COSCO DEVELOPMENT,IMO9472139,VRIZ9,70,5,366,48,15.5,70,A
368445000,2021-02-20T02:05:03,36.96310,-76.42012,0.0,55.8,188.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
319155200,2021-02-20T02:05:37,36.87959,-76.32647,0.0,300.5,275.0,CLARA,IMO9304083,ZGII,70,5,225,32,7.3,70,A
477770400,2021-02-20T02:06:00,36.87994,-76.33158,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
366841000,2021-02-20T02:05:58,36.85326,-76.31055,0.0,0.0,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
366842000,2021-02-20T02:06:07,36.85380,-76.31121,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
367359930,2021-02-20T02:07:06,36.82419,-76.28910,0.0,26.9,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
367359930,2021-02-20T02:05:54,36.82419,-76.28913,0.0,16.3,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
356643000,2021-02-20T02:08:05,36.93789,-76.37814,0.1,180.4,263.0,ARKI,IMO9561801,3ENP3,70,1,170,27,9.7,70,A
373765000,2021-02-20T02:06:08,37.26331,-76.10590,0.0,267.2,356.0,AM CONTRECOEUR,IMO9583184,3FBX4,70,1,229,32,14.4,,A
477950300,2021-02-20T02:03:34,36.87514,-76.34930,0.0,353.3,347.0,COSCO DEVELOPMENT,IMO9472139,VRIZ9,70,5,366,48,15.5,70,A
477770400,2021-02-20T02:08:20,36.87991,-76.33156,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
367862000,2021-02-20T02:07:32,36.94812,-76.32980,0.0,35.7,280.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,,A
367821000,2021-02-20T02:07:52,36.97283,-76.43368,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
366841000,2021-02-20T02:09:02,36.85331,-76.31053,0.0,0.0,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
368445000,2021-02-20T02:08:03,36.96309,-76.42009,0.0,55.8,188.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
538005622,2021-02-20T02:08:40,37.25238,-76.10186,0.0,324.4,1.0,SASEBO GREEN,IMO9675468,V7FN3,70,1,225,32,14.4,,A
319155200,2021-02-20T02:08:38,36.87957,-76.32645,0.0,300.5,275.0,CLARA,IMO9304083,ZGII,70,5,225,32,7.3,70,A
367353070,2021-02-20T02:07:46,36.88663,-76.33867,0.0,127.0,10.0,EVERGREEN STATE,IMO9408138,WDE4430,80,5,183,32,11.8,89,A
636092329,2021-02-20T02:07:51,36.96287,-76.42416,0.0,35.2,39.0,BLUMENAU,IMO9605633,D5AL3,70,5,229,32,14.4,,A
356589000,2021-02-20T02:10:13,37.23801,-76.09486,0.1,317.9,349.0,DOUBLE FORTUNE,IMO9574119,3FHZ2,70,1,234,38,14.5,70,A
338846000,2021-02-20T02:04:47,36.86558,-76.31587,0.0,0.1,511.0,USNS MENDONCA,IMO9147320,NBMK,70,5,289,32,10.9,,A
366842000,2021-02-20T02:09:10,36.85382,-76.31117,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
367359930,2021-02-20T02:10:35,36.82422,-76.28912,0.0,30.6,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
367822000,2021-02-20T02:11:10,36.97308,-76.43389,0.0,0.0,511.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
338846000,2021-02-20T02:10:45,36.86561,-76.31584,0.0,0.1,511.0,USNS MENDONCA,IMO9147320,NBMK,70,5,289,32,10.9,,A
477950300,2021-02-20T02:09:32,36.87508,-76.34931,0.0,357.6,347.0,COSCO DEVELOPMENT,IMO9472139,VRIZ9,70,5,366,48,15.5,70,A
367359930,2021-02-20T02:09:24,36.82420,-76.28911,0.0,36.6,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
477770400,2021-02-20T02:10:38,36.87993,-76.33157,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
368445000,2021-02-20T02:11:03,36.96307,-76.42015,0.0,55.8,188.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
366841000,2021-02-20T02:11:59,36.85329,-76.31051,0.0,0.0,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
218844000,2021-02-20T02:10:46,36.87778,-76.35010,0.0,98.0,347.0,CMA CGM IVANHOE,IMO9365805,DFPJ2,70,5,350,42,15.0,79,A
218844000,2021-02-20T02:07:48,36.87777,-76.35012,0.0,98.0,348.0,CMA CGM IVANHOE,IMO9365805,DFPJ2,70,5,350,42,15.0,79,A
477950300,2021-02-20T02:12:31,36.87520,-76.34928,0.0,1.4,347.0,COSCO DEVELOPMENT,IMO9472139,VRIZ9,70,5,366,48,15.5,70,A
366842000,2021-02-20T02:12:03,36.85383,-76.31121,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
367353070,2021-02-20T02:10:48,36.88668,-76.33867,0.0,127.0,10.0,EVERGREEN STATE,IMO9408138,WDE4430,80,5,183,32,11.8,89,A
367822000,2021-02-20T02:08:10,36.97308,-76.43388,0.0,0.0,511.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
367359930,2021-02-20T02:11:46,36.82425,-76.28913,0.0,26.6,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
367821000,2021-02-20T02:13:53,36.97283,-76.43368,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
477770400,2021-02-20T02:11:39,36.87993,-76.33158,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
319155200,2021-02-20T02:11:38,36.87961,-76.32640,0.0,300.5,275.0,CLARA,IMO9304083,ZGII,70,5,225,32,7.3,70,A
368026000,2021-02-20T02:08:43,36.86577,-76.31604,0.0,234.1,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
338846000,2021-02-20T02:13:46,36.86557,-76.31583,0.0,0.1,511.0,USNS MENDONCA,IMO9147320,NBMK,70,5,289,32,10.9,,A
367822000,2021-02-20T02:14:10,36.97308,-76.43388,0.0,0.0,511.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
477770400,2021-02-20T02:09:29,36.87992,-76.33158,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
477770400,2021-02-20T02:12:49,36.87993,-76.33154,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
477770400,2021-02-20T02:15:09,36.87992,-76.33157,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
367862000,2021-02-20T02:13:31,36.94812,-76.32983,0.0,35.7,280.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,,A
367353070,2021-02-20T02:13:47,36.88665,-76.33867,0.0,127.0,10.0,EVERGREEN STATE,IMO9408138,WDE4430,80,5,183,32,11.8,89,A
368026000,2021-02-20T02:14:44,36.86579,-76.31603,0.0,234.1,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
477770400,2021-02-20T02:16:20,36.87993,-76.33156,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
367359930,2021-02-20T02:15:16,36.82415,-76.28915,0.0,30.6,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
218844000,2021-02-20T02:13:47,36.87775,-76.35015,0.0,98.0,347.0,CMA CGM IVANHOE,IMO9365805,DFPJ2,70,5,350,42,15.0,79,A
356643000,2021-02-20T02:17:06,36.93794,-76.37817,0.0,348.7,262.0,ARKI,IMO9561801,3ENP3,70,1,170,27,9.7,70,A
366842000,2021-02-20T02:15:10,36.85385,-76.31120,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
367359930,2021-02-20T02:14:04,36.82418,-76.28916,0.0,33.8,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
366841000,2021-02-20T02:15:01,36.85323,-76.31059,0.0,0.0,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
477770400,2021-02-20T02:13:59,36.87991,-76.33156,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
477770400,2021-02-20T02:17:29,36.87994,-76.33156,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
319155200,2021-02-20T02:14:38,36.87959,-76.32643,0.0,300.5,275.0,CLARA,IMO9304083,ZGII,70,5,225,32,7.3,70,A
368026000,2021-02-20T02:11:43,36.86578,-76.31602,0.0,234.1,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
356643000,2021-02-20T02:11:05,36.93789,-76.37815,0.1,352.3,265.0,ARKI,IMO9561801,3ENP3,70,1,170,27,9.7,70,A
477950300,2021-02-20T02:15:32,36.87513,-76.34927,0.0,1.4,347.0,COSCO DEVELOPMENT,IMO9472139,VRIZ9,70,5,366,48,15.5,70,A
367821000,2021-02-20T02:10:53,36.97283,-76.43368,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
338846000,2021-02-20T02:16:46,36.86559,-76.31584,0.0,0.1,511.0,USNS MENDONCA,IMO9147320,NBMK,70,5,289,32,10.9,,A
356589000,2021-02-20T02:16:13,37.23801,-76.09490,0.1,354.2,351.0,DOUBLE FORTUNE,IMO9574119,3FHZ2,70,1,234,38,14.5,70,A
367822000,2021-02-20T02:17:10,36.97308,-76.43388,0.0,0.0,511.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
366841000,2021-02-20T02:17:56,36.85329,-76.31056,0.0,0.0,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
367821000,2021-02-20T02:16:54,36.97275,-76.43366,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
367862000,2021-02-20T02:16:30,36.94811,-76.32981,0.0,35.7,280.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,,A
368026000,2021-02-20T02:17:43,36.86577,-76.31603,0.0,234.1,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
367359930,2021-02-20T02:17:34,36.82419,-76.28914,0.0,37.8,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
367359930,2021-02-20T02:18:44,36.82422,-76.28914,0.0,34.9,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
366842000,2021-02-20T02:18:07,36.85380,-76.31119,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
636092329,2021-02-20T02:16:49,36.96288,-76.42416,0.0,35.2,39.0,BLUMENAU,IMO9605633,D5AL3,70,5,229,32,14.4,,A
218844000,2021-02-20T02:16:45,36.87783,-76.35008,0.0,98.0,347.0,CMA CGM IVANHOE,IMO9365805,DFPJ2,70,5,350,42,15.0,79,A
356589000,2021-02-20T02:13:11,37.23799,-76.09488,0.0,314.8,350.0,DOUBLE FORTUNE,IMO9574119,3FHZ2,70,1,234,38,14.5,70,A
367359930,2021-02-20T02:12:55,36.82416,-76.28914,0.0,28.9,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
636092329,2021-02-20T02:13:51,36.96287,-76.42416,0.0,35.2,39.0,BLUMENAU,IMO9605633,D5AL3,70,5,229,32,14.4,,A
218844000,2021-02-20T02:19:47,36.87795,-76.35012,0.0,98.0,347.0,CMA CGM IVANHOE,IMO9365805,DFPJ2,70,5,350,42,15.0,79,A
367359930,2021-02-20T02:19:55,36.82418,-76.28914,0.0,36.9,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
319155200,2021-02-20T02:20:38,36.87956,-76.32643,0.0,300.5,275.0,CLARA,IMO9304083,ZGII,70,5,225,32,7.3,70,A
373765000,2021-02-20T02:15:12,37.26333,-76.10588,0.0,267.2,356.0,AM CONTRECOEUR,IMO9583184,3FBX4,70,1,229,32,14.4,,A
636092329,2021-02-20T02:19:52,36.96287,-76.42417,0.0,35.2,39.0,BLUMENAU,IMO9605633,D5AL3,70,5,229,32,14.4,,A
368026000,2021-02-20T02:20:44,36.86577,-76.31602,0.0,234.1,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
218844000,2021-02-20T02:22:49,36.87788,-76.35018,0.0,116.0,347.0,CMA CGM IVANHOE,IMO9365805,DFPJ2,70,5,350,42,15.0,79,A
