MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
636019094,2021-08-15T00:00:08,37.26388,-76.10077,0.1,223.0,280.0,BERGE RINJANI,IMO9579884,D5SX4,70,1,292,45,8.6,70,A
636019789,2021-08-15T00:00:35,37.20721,-76.09260,0.1,168.6,283.0,CL DENGSHA HE,IMO9890642,D5WE2,70,1,199,32,7.4,70,A
367359930,2021-08-15T00:00:04,36.82406,-76.28905,0.0,262.3,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
566086000,2021-08-15T00:00:03,37.12474,-76.13434,18.9,150.2,152.0,SALOME,IMO9515412,9V9112,70,0,264,33,12.3,70,A
477598200,2021-08-15T00:00:21,36.96717,-76.42950,0.0,205.0,42.0,YANGTZE XING HUA,IMO9593751,VRKI5,70,5,229,32,14.5,70,A
338846000,2021-08-15T00:00:11,36.86560,-76.31578,0.0,0.1,227.0,USNS MENDONCA,IMO9147320,NBMK,70,3,289,32,10.9,35,A
477767800,2021-08-15T00:00:27,36.87932,-76.33126,0.0,95.6,98.0,GOLDEN MAGNUM,IMO9494230,VRML3,70,5,292,45,18.2,70,A
477016700,2021-08-15T00:00:24,36.96617,-76.35510,0.2,345.4,237.0,SFL DEE,IMO9455923,VRLM7,70,1,176,27,10.0,70,A
257087080,2021-08-15T00:00:24,36.96984,-76.43031,0.0,42.8,230.0,ORION,IMO9495935,LAIS8,70,5,189,32,8.2,70,A
219696000,2021-08-15T00:00:32,36.86402,-76.31519,0.0,140.9,227.0,THUNDER BIRD,IMO9318943,OWDG2,70,5,119,20,7.6,70,A
367866000,2021-08-15T00:00:22,36.93357,-76.33196,0.0,0.0,266.0,LEROY GRUMMAN,IMO8511500,NNLG,80,5,206,29,,0,A
229532000,2021-08-15T00:01:17,36.96246,-76.42365,0.0,130.9,40.0,SIMON LD,IMO9617521,9HA3384,70,5,292,45,18.4,70,A
538008060,2021-08-15T00:00:41,36.96280,-76.42406,0.0,130.9,40.0,STH OSLO,IMO9738349,V7PD9,70,5,200,32,6.7,70,A
374308000,2021-08-15T00:00:39,37.17627,-76.12572,0.1,168.5,269.0,BLUE SAPPHIRE,IMO9877339,3EFG7,70,1,180,30,6.7,70,A
368445000,2021-08-15T00:00:33,36.96283,-76.41833,0.0,24.4,188.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
367359930,2021-08-15T00:01:16,36.82406,-76.28905,0.0,263.2,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
338678000,2021-08-15T00:00:56,36.91619,-76.16841,0.0,255.8,10.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
566086000,2021-08-15T00:01:09,37.11966,-76.13075,19.0,150.2,152.0,SALOME,IMO9515412,9V9112,70,0,264,33,12.3,70,A
366841000,2021-08-15T00:01:16,36.85328,-76.31054,0.0,0.0,40.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,70,A
636020192,2021-08-15T00:01:12,36.91164,-76.32762,0.0,148.9,353.0,SAN ALBERTO,IMO9344643,A8MW6,70,5,186,28,10.1,70,A
338846000,2021-08-15T00:01:21,36.86557,-76.31580,0.0,0.1,227.0,USNS MENDONCA,IMO9147320,NBMK,70,3,289,32,10.9,35,A
366842000,2021-08-15T00:01:28,36.85403,-76.31144,0.0,108.4,39.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,79,A
241313000,2021-08-15T00:01:18,36.90963,-76.32732,0.0,287.8,351.0,MAERSK EXETER,IMO9475698,SVBY3,70,5,366,48,15.5,71,A
563002100,2021-08-15T00:02:15,36.87882,-76.35034,0.0,72.9,347.0,MAERSK SIRAC,IMO9725718,9V5256,70,5,299,48,10.7,72,A
366839000,2021-08-15T00:02:21,36.85350,-76.31085,0.0,0.0,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,70,A
477591700,2021-08-15T00:02:13,36.87984,-76.33108,0.0,23.0,95.0,BBG GUIGANG,IMO9847413,VRSW9,70,5,229,32,7.0,70,A
636016360,2021-08-15T00:01:48,36.86563,-76.31961,0.0,18.3,315.0,CHEM HOUSTON,IMO9705720,D5FT8,80,5,145,24,9.8,80,A
367359930,2021-08-15T00:02:26,36.82407,-76.28904,0.0,264.2,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
636019094,2021-08-15T00:03:11,37.26385,-76.10085,0.0,279.0,282.0,BERGE RINJANI,IMO9579884,D5SX4,70,1,292,45,8.6,70,A
369854000,2021-08-15T00:02:23,36.85712,-76.32779,0.0,148.0,81.0,LEWIS AND CLARK,IMO9271418,NLNC,70,5,210,32,9.3,90,A
566086000,2021-08-15T00:02:15,37.11454,-76.12715,19.2,150.7,152.0,SALOME,IMO9515412,9V9112,70,0,264,33,12.3,70,A
368026000,2021-08-15T00:02:43,36.86576,-76.31600,0.0,179.6,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
367222000,2021-08-15T00:02:31,36.94835,-76.33080,0.0,71.0,101.0,WALTER S DIEHL,IMO8511495,NWSD,80,5,206,29,,0,A
356340000,2021-08-15T00:02:34,37.21275,-76.12469,0.1,350.2,268.0,CAPRICORN MOON,IMO9708980,3EBV,70,1,228,32,14.4,70,A
338846000,2021-08-15T00:02:30,36.86558,-76.31583,0.0,0.1,227.0,USNS MENDONCA,IMO9147320,NBMK,70,3,289,32,10.9,35,A
477598200,2021-08-15T00:03:20,36.96717,-76.42950,0.0,8.0,42.0,YANGTZE XING HUA,IMO9593751,VRKI5,70,5,229,32,14.5,70,A
367819000,2021-08-15T00:02:49,36.93061,-76.33221,0.0,253.0,85.0,SODERMAN,IMO9232254,NANL,70,5,289,32,11.2,79,A
636019789,2021-08-15T00:03:31,37.20735,-76.09259,0.4,353.5,283.0,CL DENGSHA HE,IMO9890642,D5WE2,70,1,199,32,7.4,70,A
338846000,2021-08-15T00:03:40,36.86555,-76.31580,0.0,0.1,227.0,USNS MENDONCA,IMO9147320,NBMK,70,3,289,32,10.9,35,A
367822000,2021-08-15T00:03:18,36.97306,-76.43385,0.0,0.0,1.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
241313000,2021-08-15T00:04:19,36.90962,-76.32722,0.0,287.8,351.0,MAERSK EXETER,IMO9475698,SVBY3,70,5,366,48,15.5,71,A
338678000,2021-08-15T00:03:56,36.91622,-76.16842,0.0,249.9,10.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
257087080,2021-08-15T00:03:24,36.96988,-76.43027,0.0,42.8,230.0,ORION,IMO9495935,LAIS8,70,5,189,32,8.2,70,A
367866000,2021-08-15T00:03:22,36.93355,-76.33199,0.0,0.0,266.0,LEROY GRUMMAN,IMO8511500,NNLG,80,5,206,29,,0,A
