MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367861000,2020-08-16T00:00:01,36.94644,-76.32987,0.0,0.0,265.0,LARAMIE,IMO8906626,NLAR,80,5,193,29,,,A
367359930,2020-08-16T00:00:04,36.98048,-76.33924,0.2,171.2,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
367821000,2020-08-16T00:01:13,36.97289,-76.43371,0.0,51.0,511.0,YANO,IMO7825409,NAQH,70,0,276,32,13.0,70,A
366842000,2020-08-16T00:00:02,36.90120,-76.33730,12.0,349.7,352.0,CAPE RACE,IMO7616377,KAFJ,70,0,197,32,10.0,35,A
368026000,2020-08-16T00:00:20,36.86576,-76.31604,0.0,19.1,2.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
367822000,2020-08-16T00:01:15,36.97309,-76.43389,0.0,0.0,238.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
373096000,2020-08-16T00:01:12,36.96288,-76.42418,0.0,98.0,39.0,KEY JOURNEY,IMO9433640,3FNS5,70,5,224,32,14.4,,A
367759000,2020-08-16T00:00:49,36.87083,-76.34800,0.0,192.0,346.0,MAERSK MONTANA,IMO9305312,WCDP,70,5,292,32,13.5,70,A
367359930,2020-08-16T00:01:14,36.98050,-76.33925,0.1,200.1,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
366839000,2020-08-16T00:00:38,36.85358,-76.31088,0.0,183.0,39.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,,A
366842000,2020-08-16T00:01:12,36.90505,-76.33816,12.1,348.5,351.0,CAPE RACE,IMO7616377,KAFJ,70,0,197,32,10.0,35,A
366842000,2020-08-16T00:02:15,36.90858,-76.33895,11.9,351.3,355.0,CAPE RACE,IMO7616377,KAFJ,70,0,197,32,10.0,35,A
305855000,2020-08-16T00:02:04,36.96994,-76.43021,0.0,181.2,50.0,BBC PEARL,IMO9504786,V2FY8,70,5,153,23,9.1,70,A
373517000,2020-08-16T00:02:00,36.91133,-76.32760,0.0,145.8,352.0,MSC DYMPHNA,IMO9110391,3EXN,70,5,274,40,14.0,,A
