MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
538004978,2020-11-18T00:00:02,36.87946,-76.33127,0.0,51.8,95.0,AM QUEBEC,IMO9624108,V7AE7,70,0,229,32,14.4,,A
372855000,2020-11-18T00:00:03,36.85285,-76.30638,6.3,130.0,130.0,AGRI KINSALE,IMO9317456,3FOG7,70,0,225,32,14.2,70,A
366841000,2020-11-18T00:00:04,36.85327,-76.31053,0.0,247.5,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
367862000,2020-11-18T00:00:50,36.94815,-76.32976,0.0,35.7,280.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,,A
372855000,2020-11-18T00:01:12,36.85152,-76.30457,6.1,132.0,129.0,AGRI KINSALE,IMO9317456,3FOG7,70,0,225,32,14.2,70,A
538004978,2020-11-18T00:01:12,36.87946,-76.33129,0.0,51.8,95.0,AM QUEBEC,IMO9624108,V7AE7,70,0,229,32,14.4,,A
366839000,2020-11-18T00:01:17,36.85349,-76.31082,0.0,136.2,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,,A
338678000,2020-11-18T00:01:19,36.91621,-76.16840,0.0,290.1,10.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
240569000,2020-11-18T00:01:23,36.88000,-76.33100,0.0,216.0,94.0,KYZIKOS,IMO9343845,SXUE,70,5,229,36,14.7,79,A
366574000,2020-11-18T00:01:31,36.97367,-76.43603,0.0,316.3,243.0,CORNHUSKER STATE,IMO6916433,KAFQ,70,5,185,23,9.6,70,A
338781000,2020-11-18T00:01:37,36.92699,-76.32989,0.0,266.2,353.0,PHILADELPHIA EXPRESS,IMO9243203,WDC6736,70,5,243,32,11.0,0,A
367821000,2020-11-18T00:01:58,36.97283,-76.43364,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
367865000,2020-11-18T00:02:00,36.93400,-76.33293,0.0,132.8,87.0,KANAWHA,IMO8704080,NPTD,80,5,206,29,,,A
367932000,2020-11-18T00:02:04,36.95051,-76.32948,0.0,149.9,280.0,JOHN LENTHALL,IMO8325547,NJLN,80,5,193,29,,,A
428403000,2020-11-18T00:02:13,36.90567,-76.32650,0.0,353.1,353.0,ZIM YOKOHAMA,IMO9322346,4XFD,71,5,260,32,10.8,71,A
538004978,2020-11-18T00:02:22,36.87947,-76.33131,0.0,51.8,95.0,AM QUEBEC,IMO9624108,V7AE7,70,0,229,32,14.4,,A
372855000,2020-11-18T00:02:23,36.85020,-76.30263,6.0,129.0,128.0,AGRI KINSALE,IMO9317456,3FOG7,70,0,225,32,14.2,70,A
372177000,2020-11-18T00:02:26,37.27780,-76.09950,0.0,107.0,2.0,TIGER LILY,IMO9744984,3EUW3,70,1,228,,,,A
269056000,2020-11-18T00:02:37,36.96706,-76.42949,0.0,323.4,43.0,CURIA,IMO9710048,HBLM,70,5,189,32,12.8,,A
366203000,2020-11-18T00:02:39,36.86684,-76.31693,0.0,311.1,511.0,SGT MATEJ KOCAK,IMO7802706,NKCK,70,5,250,32,10.2,,A
367822000,2020-11-18T00:02:41,36.97312,-76.43383,0.0,0.0,240.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
