MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
414546000,2022-05-16T00:00:00,37.18586,-76.10273,0.1,89.9,153.0,RUI FU KANG,IMO9617478,BOSQ5,70,1,190,32,7.1,70,A
538009297,2022-05-16T00:00:30,37.21026,-76.09869,0.0,176.5,165.0,NORDIC ODIN,IMO9687239,V7A4559,79,1,225,32,7.1,79,A
353718000,2022-05-16T00:00:44,37.26524,-76.15647,0.0,92.5,138.0,ZENA A,IMO9087221,3FJN4,70,1,185,30,11.2,70,A
636018028,2022-05-16T00:00:35,36.99456,-76.30227,11.2,58.2,61.0,ATHENIAN,IMO9408865,D5NV8,70,0,349,45,15.0,71,A
215676000,2022-05-16T00:01:08,36.87944,-76.33129,0.0,22.0,96.0,ORDU,IMO9584047,9HA2780,70,5,229,32,14.5,70,A
367359930,2022-05-16T00:00:28,36.82419,-76.28914,0.0,225.0,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
369462000,2022-05-16T00:00:33,36.93051,-76.33240,0.0,188.7,87.0,USNS MONTFORD POINT,IMO9647514,NMFP,70,5,239,49,12.0,35,A
371040000,2022-05-16T00:00:51,37.22580,-76.10326,0.0,104.9,156.0,SUIGO,IMO9536791,3EWI4,70,1,289,45,18.0,70,A
215560000,2022-05-16T00:01:22,36.87549,-76.34946,0.0,346.6,346.0,APL SENTOSA,IMO9632040,9HA5180,71,5,369,51,13.0,71,A
212054000,2022-05-16T00:01:14,37.27368,-76.11223,0.1,37.0,153.0,CAPE ISLAND,IMO9277711,P3QT9,70,1,288,45,17.7,70,A
538007067,2022-05-16T00:01:48,37.23473,-76.10985,0.1,57.0,156.0,ULTRA PUMA,IMO9758399,V7LY7,70,1,228,,,70,A
367359930,2022-05-16T00:01:38,36.82420,-76.28914,0.0,222.4,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
354643000,2022-05-16T00:01:52,37.19838,-76.12327,0.0,97.0,162.0,HONG SHENG,IMO9563627,3FLE9,70,1,225,32,14.2,70,A
431986000,2022-05-16T00:01:48,36.87903,-76.35015,0.0,357.4,345.0,ONE STORK,IMO9784788,7KCR,70,5,364,51,11.5,70,A
257316000,2022-05-16T00:01:16,37.21111,-76.16304,0.0,334.1,157.0,SPAR LYRA,IMO9289013,LAZP5,70,1,190,32,12.6,70,A
477108700,2022-05-16T00:02:03,37.20430,-76.08777,0.1,134.0,155.0,GOLDEN SUEK,IMO9438614,VRJN9,70,1,224,32,14.5,79,A
367862000,2022-05-16T00:01:10,36.94844,-76.33074,0.0,50.2,99.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,35,A
311001075,2022-05-16T00:01:52,37.20820,-76.13326,0.1,94.6,160.0,UNITY ENDEAVOUR,IMO9696797,C6FD3,70,1,200,32,6.8,70,A
563109600,2022-05-16T00:01:20,36.87970,-76.32679,0.0,243.1,277.0,GREEN UNIVERSE,IMO9573751,9V6845,70,5,292,45,11.6,70,A
229602000,2022-05-16T00:01:57,36.96905,-76.43160,0.0,159.2,50.0,KIRAN AUSTRALIA,IMO9576961,9HA3438,70,5,199,32,13.3,70,A
538009627,2022-05-16T00:02:13,37.22271,-76.12019,0.1,94.6,157.0,MAGIC MARS,IMO9691400,V7A4973,70,1,223,32,8.7,70,A
209087000,2022-05-16T00:02:16,36.90985,-76.32743,0.0,240.6,353.0,CAPE PIONEER,IMO9719874,5BUE4,70,5,271,43,11.2,70,A
538005518,2022-05-16T00:02:25,36.87098,-76.34818,0.0,104.3,348.0,SEAMAX GREENWICH,IMO9286267,V7ER3,70,5,334,42,14.5,71,A
538008995,2022-05-16T00:02:12,37.22963,-76.15864,0.0,353.3,151.0,AM JYOTI,IMO9880233,V7A4174,70,1,229,32,7.3,70,A
636021044,2022-05-16T00:01:45,37.26695,-76.13931,0.2,50.9,144.0,VELOCE,IMO9552836,5LBZ2,70,1,229,32,8.4,70,A
538009521,2022-05-16T00:01:58,37.24708,-76.15053,0.1,92.0,148.0,VENTURE BREEZE,IMO9725419,V7A4843,70,1,179,30,7.0,70,A
368026000,2022-05-16T00:02:12,36.86576,-76.31603,0.0,189.2,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
636016231,2022-05-16T00:01:39,36.91257,-76.32782,0.0,196.0,353.0,SWANSEA,IMO9629469,D5FD2,70,5,270,42,14.6,79,A
636018028,2022-05-16T00:01:45,36.99650,-76.29831,11.5,58.4,61.0,ATHENIAN,IMO9408865,D5NV8,70,0,349,45,15.0,71,A
477631300,2022-05-16T00:01:48,37.21451,-76.10748,0.3,237.5,165.0,TIGER NORTH,IMO9619878,VRKE5,70,1,225,32,14.2,70,A
636018643,2022-05-16T00:01:54,37.22095,-76.08883,0.1,202.9,160.0,TAHO EUROPE,IMO9805790,D5QR3,70,1,228,36,7.5,70,A
636021002,2022-05-16T00:02:47,36.92426,-76.32968,0.0,176.4,355.0,HAKUNA MATATA,IMO9354167,5LBT7,79,5,304,40,13.1,79,A
338678000,2022-05-16T00:02:23,36.91626,-76.16849,0.0,222.3,10.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
241602000,2022-05-16T00:02:35,37.19802,-76.10985,0.0,42.9,157.0,PATRA,IMO9607801,SVCZ9,70,1,225,32,7.0,70,A
563073100,2022-05-16T00:03:16,37.20610,-76.11587,0.0,53.9,155.0,FRIEDRICH SCHULTE,IMO9841940,9V6062,70,1,180,32,6.7,70,A
538006056,2022-05-16T00:03:05,37.19588,-76.16859,0.0,135.7,161.0,STAR LUTAS,IMO9712709,V7JI6,70,1,199,,,70,A
538007024,2022-05-16T00:03:06,37.19774,-76.09690,0.0,17.4,155.0,RIKKE,IMO9784362,V7BB3,70,1,228,,,70,A
414546000,2022-05-16T00:03:02,37.18593,-76.10267,0.1,99.5,156.0,RUI FU KANG,IMO9617478,BOSQ5,70,1,190,32,7.1,70,A
563081600,2022-05-16T00:02:43,37.23713,-76.12229,0.2,25.9,149.0,SOUTHERN HAWK,IMO9858527,9V6042,70,1,229,32,8.1,70,A
229264000,2022-05-16T00:03:14,37.18752,-76.11603,0.0,73.7,157.0,NBA REMBRANDT,IMO9644500,9HA3182,70,1,254,43,13.6,79,A
353718000,2022-05-16T00:03:44,37.26526,-76.15646,0.0,92.5,137.0,ZENA A,IMO9087221,3FJN4,70,1,185,30,11.2,70,A
538009521,2022-05-16T00:04:58,37.24711,-76.15048,0.0,117.4,152.0,VENTURE BREEZE,IMO9725419,V7A4843,70,1,179,30,7.0,70,A
538009297,2022-05-16T00:03:30,37.21023,-76.09874,0.2,220.6,166.0,NORDIC ODIN,IMO9687239,V7A4559,79,1,225,32,7.1,79,A
636018643,2022-05-16T00:04:54,37.22096,-76.08882,0.0,201.0,159.0,TAHO EUROPE,IMO9805790,D5QR3,70,1,228,36,7.5,70,A
636018028,2022-05-16T00:03:04,36.99875,-76.29364,11.8,58.7,61.0,ATHENIAN,IMO9408865,D5NV8,70,0,349,45,15.0,71,A
