MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
354706000,2022-02-19T00:00:20,37.15979,-76.13515,0.3,135.8,17.0,CORESHIP OL,IMO9473755,HORG,70,1,178,29,7.0,70,A
477634900,2022-02-19T00:00:13,36.91252,-76.32775,0.0,25.0,352.0,MAERSK NITEROI,IMO9434943,VRFW5,70,0,210,30,11.5,72,A
367862000,2022-02-19T00:01:21,36.94577,-76.33293,0.0,97.8,87.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,35,A
367822000,2022-02-19T00:00:31,36.97308,-76.43388,0.0,0.0,511.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
257087080,2022-02-19T00:00:39,37.24643,-76.11503,0.3,70.5,22.0,ORION,IMO9495935,LAIS8,70,1,189,32,9.2,70,A
371225000,2022-02-19T00:00:10,37.28303,-76.09966,0.0,297.4,7.0,CAPE ACE,IMO9885051,3FQT3,70,1,250,43,11.4,70,A
356195000,2022-02-19T00:00:01,36.96272,-76.35985,0.0,309.0,29.0,BUNGA LILAC,IMO9542166,3FTM,89,1,147,25,6.6,89,A
338678000,2022-02-19T00:00:55,36.91618,-76.16845,0.0,247.8,9.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
368808000,2022-02-19T00:00:10,36.93230,-76.33186,0.0,359.9,85.0,WRIGHT,IMO6924571,WGLW,70,5,183,27,10.4,90,A
564220000,2022-02-19T00:00:37,37.19297,-76.12423,0.1,120.0,10.0,THOR MERCURY,IMO9300221,9V2557,70,1,189,32,12.5,70,A
371392000,2022-02-19T00:01:14,37.21519,-76.11234,0.2,259.9,11.0,BELMOIRA,IMO9873278,3FVC3,70,1,200,32,10.0,70,A
212040000,2022-02-19T00:00:49,37.21017,-76.09924,0.1,159.0,4.0,UBC TILBURY,IMO9416721,5BXL2,70,1,182,28,10.8,77,A
305865000,2022-02-19T00:01:34,36.94873,-76.36393,0.0,296.3,31.0,BBC VESUVIUS,IMO9508471,V2GB4,70,1,125,22,7.6,70,A
477634900,2022-02-19T00:01:21,36.91248,-76.32768,0.0,26.0,352.0,MAERSK NITEROI,IMO9434943,VRFW5,70,0,210,30,11.5,72,A
563862000,2022-02-19T00:00:01,36.96471,-76.07576,10.5,107.7,105.0,MANDARIN GRACE,IMO9569267,9V8352,70,0,189,32,12.8,70,A
352692000,2022-02-19T00:01:51,37.19936,-76.13416,0.0,265.5,20.0,MELODIA,IMO9607813,3EZI2,70,1,225,32,14.4,70,A
368026000,2022-02-19T00:01:27,36.86576,-76.31605,0.0,143.3,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
352892000,2022-02-19T00:01:35,37.21513,-76.08888,0.0,26.0,356.0,NAVIOS ALEGRIA,IMO9284893,H9GP,70,1,225,32,14.0,70,A
636016295,2022-02-19T00:01:54,36.87997,-76.33106,0.2,125.0,94.0,ANTONIA S,IMO9591088,D5FK7,70,5,229,32,14.4,70,A
355328000,2022-02-19T00:02:17,37.25355,-76.10289,0.1,219.9,1.0,CHASSELAS,IMO9840506,3EHP6,70,1,229,32,11.6,70,A
