MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
338678000,2021-05-19T00:00:07,37.27397,-76.16974,8.2,10.1,10.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,0,54,12,4.0,35,A
367359930,2021-05-19T00:00:09,36.82418,-76.28915,0.0,304.6,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
338846000,2021-05-19T00:00:05,36.86557,-76.31580,0.0,0.1,227.0,USNS MENDONCA,IMO9147320,NBMK,70,3,289,32,10.9,35,A
366841000,2021-05-19T00:00:39,36.85329,-76.31050,0.0,0.0,40.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,70,A
367633000,2021-05-19T00:00:13,36.96641,-76.42773,0.0,233.4,222.0,LONESTAR STATE,IMO9697985,WLSY,80,5,178,,,80,A
367222000,2021-05-19T00:00:50,36.94829,-76.33070,0.0,0.0,101.0,WALTER S DIEHL,IMO8511495,NWSD,80,5,206,29,,0,A
371420000,2021-05-19T00:01:07,36.96256,-76.42367,0.0,330.0,39.0,DIONE,IMO9729881,3FOB6,70,5,229,32,7.5,70,A
636018660,2021-05-19T00:01:07,36.90865,-76.32715,0.0,328.3,353.0,MSC ANTONIA,IMO9398216,D5QT7,70,5,304,40,11.3,70,A
477231100,2021-05-19T00:00:53,37.18332,-76.10889,0.2,277.2,325.0,CL CHRISTINA,IMO9710892,VRSE5,70,1,200,32,6.9,70,A
477630100,2021-05-19T00:00:45,36.87525,-76.34929,0.0,349.7,348.0,EVER FORTUNE,IMO9850563,VRTO7,73,5,334,48,12.0,73,A
338846000,2021-05-19T00:01:14,36.86557,-76.31578,0.0,0.1,227.0,USNS MENDONCA,IMO9147320,NBMK,70,3,289,32,10.9,35,A
566199000,2021-05-19T00:00:22,36.94135,-76.36430,0.0,335.0,242.0,MTM LONDON,IMO9296872,9V9577,80,1,141,24,10.0,80,A
366839000,2021-05-19T00:01:21,36.85353,-76.31085,0.0,0.0,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,70,A
357997000,2021-05-19T00:01:41,37.20233,-76.08795,0.1,170.9,338.0,NORD TREASURE,IMO9566459,3ESI7,70,1,189,32,12.7,70,A
367136710,2021-05-19T00:01:21,36.92415,-76.32960,0.0,174.4,355.0,WASHINGTON EXPRESS,IMO9243198,WDD3826,70,5,243,32,11.0,71,A
373327000,2021-05-19T00:02:22,37.21717,-76.08968,0.1,82.3,346.0,ENERGY TRITON,IMO9602368,3FLG8,70,1,228,32,14.4,79,A
538005067,2021-05-19T00:01:22,37.26819,-76.10220,0.1,58.1,20.0,AM KRAKOW,IMO9624122,V7AU2,70,1,229,32,14.5,70,A
366842000,2021-05-19T00:01:31,36.85385,-76.31123,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,79,A
338678000,2021-05-19T00:01:17,37.27655,-76.16925,8.2,7.7,7.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,0,54,12,4.0,35,A
538005113,2021-05-19T00:01:37,37.20874,-76.11589,0.0,240.1,323.0,ALGOMA VISION,IMO9640944,V7BC3,70,1,228,32,13.5,70,A
367865000,2021-05-19T00:02:19,36.96250,-76.41932,0.0,0.0,188.0,KANAWHA,IMO8704080,NPTD,80,5,206,29,,35,A
367359930,2021-05-19T00:01:39,36.82417,-76.28914,0.0,297.5,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
367822000,2021-05-19T00:00:55,36.97307,-76.43385,0.0,0.0,0.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
338678000,2021-05-19T00:02:27,37.27914,-76.16863,8.2,10.4,9.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,0,54,12,4.0,35,A
338846000,2021-05-19T00:02:26,36.86558,-76.31577,0.0,0.1,227.0,USNS MENDONCA,IMO9147320,NBMK,70,3,289,32,10.9,35,A
305177000,2021-05-19T00:02:19,36.86503,-76.31384,0.0,84.6,226.0,BBC CALIFORNIA,IMO9402055,V2DD6,70,5,138,21,8.0,70,A
368026000,2021-05-19T00:01:26,36.86574,-76.31604,0.0,218.7,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
538009119,2021-05-19T00:02:45,36.87953,-76.32644,0.0,109.0,273.0,ARMONIA.GR,IMO9758868,V7A4344,70,5,199,32,6.5,70,A
338403000,2021-05-19T00:02:55,36.87093,-76.34800,0.0,331.7,346.0,MAERSK HARTFORD,IMO9333008,WMHA,70,5,299,40,14.5,70,A
372348000,2021-05-19T00:02:43,37.19158,-76.09498,0.1,134.6,341.0,PRT KAHO,IMO9701152,3FGE7,70,1,224,32,14.4,70,A
367821000,2021-05-19T00:02:50,36.97283,-76.43367,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
368445000,2021-05-19T00:02:27,36.96319,-76.42012,0.0,0.0,188.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
367633000,2021-05-19T00:03:13,36.96626,-76.42782,0.0,192.9,222.0,LONESTAR STATE,IMO9697985,WLSY,80,5,178,,,80,A
338846000,2021-05-19T00:03:35,36.86558,-76.31578,0.0,0.1,227.0,USNS MENDONCA,IMO9147320,NBMK,70,3,289,32,10.9,35,A
367359930,2021-05-19T00:02:49,36.82417,-76.28913,0.0,296.3,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
366841000,2021-05-19T00:03:40,36.85330,-76.31051,0.0,0.0,40.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,70,A
367222000,2021-05-19T00:03:51,36.94829,-76.33069,0.0,0.0,101.0,WALTER S DIEHL,IMO8511495,NWSD,80,5,206,29,,0,A
367136710,2021-05-19T00:04:21,36.92417,-76.32961,0.0,174.4,354.0,WASHINGTON EXPRESS,IMO9243198,WDD3826,70,5,243,32,11.0,71,A
477231100,2021-05-19T00:03:53,37.18329,-76.10904,0.1,260.4,329.0,CL CHRISTINA,IMO9710892,VRSE5,70,1,200,32,6.9,70,A
566199000,2021-05-19T00:03:22,36.94133,-76.36430,0.0,335.0,243.0,MTM LONDON,IMO9296872,9V9577,80,1,141,24,10.0,80,A
338678000,2021-05-19T00:03:39,37.28180,-76.16817,8.1,11.2,11.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,0,54,12,4.0,35,A
565003000,2021-05-19T00:03:08,36.87996,-76.33111,0.0,220.8,94.0,BULK FINLAND,IMO9691577,9V2513,70,5,224,32,14.4,70,A
367359930,2021-05-19T00:03:59,36.82418,-76.28914,0.0,300.0,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
366842000,2021-05-19T00:04:36,36.85384,-76.31120,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,79,A
367606000,2021-05-19T00:02:47,36.91248,-76.32777,0.0,230.3,353.0,MAERSK IOWA,IMO9298686,KABL,70,5,292,32,13.5,71,A
368026000,2021-05-19T00:04:27,36.86579,-76.31607,0.0,218.7,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
538005113,2021-05-19T00:04:38,37.20873,-76.11594,0.0,240.1,326.0,ALGOMA VISION,IMO9640944,V7BC3,70,1,228,32,13.5,70,A
373327000,2021-05-19T00:05:22,37.21717,-76.08958,0.1,146.4,343.0,ENERGY TRITON,IMO9602368,3FLG8,70,1,228,32,14.4,79,A
538005067,2021-05-19T00:04:22,37.26831,-76.10215,0.1,69.5,20.0,AM KRAKOW,IMO9624122,V7AU2,70,1,229,32,14.5,70,A
636018660,2021-05-19T00:04:06,36.90866,-76.32714,0.0,156.5,353.0,MSC ANTONIA,IMO9398216,D5QT7,70,5,304,40,11.3,70,A
367606000,2021-05-19T00:05:48,36.91247,-76.32776,0.0,191.5,353.0,MAERSK IOWA,IMO9298686,KABL,70,5,292,32,13.5,71,A
338846000,2021-05-19T00:05:55,36.86557,-76.31582,0.0,0.1,227.0,USNS MENDONCA,IMO9147320,NBMK,70,3,289,32,10.9,35,A
338846000,2021-05-19T00:04:46,36.86557,-76.31580,0.0,0.1,227.0,USNS MENDONCA,IMO9147320,NBMK,70,3,289,32,10.9,35,A
372348000,2021-05-19T00:05:43,37.19151,-76.09495,0.1,171.2,340.0,PRT KAHO,IMO9701152,3FGE7,70,1,224,32,14.4,70,A
338678000,2021-05-19T00:04:48,37.28437,-76.16732,8.2,12.6,12.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,0,54,12,4.0,35,A
368445000,2021-05-19T00:05:26,36.96312,-76.42011,0.0,0.0,188.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
565003000,2021-05-19T00:06:05,36.87998,-76.33104,0.0,220.8,94.0,BULK FINLAND,IMO9691577,9V2513,70,5,224,32,14.4,70,A
367865000,2021-05-19T00:05:18,36.96242,-76.41928,0.0,0.0,188.0,KANAWHA,IMO8704080,NPTD,80,5,206,29,,35,A
367222000,2021-05-19T00:06:51,36.94832,-76.33068,0.0,0.0,101.0,WALTER S DIEHL,IMO8511495,NWSD,80,5,206,29,,0,A
636018660,2021-05-19T00:07:06,36.90864,-76.32713,0.0,156.5,353.0,MSC ANTONIA,IMO9398216,D5QT7,70,5,304,40,11.3,70,A
367822000,2021-05-19T00:06:53,36.97307,-76.43385,0.0,0.0,1.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
566199000,2021-05-19T00:06:22,36.94133,-76.36432,0.0,335.0,244.0,MTM LONDON,IMO9296872,9V9577,80,1,141,24,10.0,80,A
366841000,2021-05-19T00:06:39,36.85326,-76.31053,0.0,0.0,41.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,70,A
366839000,2021-05-19T00:07:23,36.85353,-76.31083,0.0,0.0,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,70,A
477630100,2021-05-19T00:03:45,36.87525,-76.34934,0.0,349.7,348.0,EVER FORTUNE,IMO9850563,VRTO7,73,5,334,48,12.0,73,A
338678000,2021-05-19T00:05:58,37.28703,-76.16683,8.2,6.3,6.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,0,54,12,4.0,35,A
338403000,2021-05-19T00:05:50,36.87093,-76.34800,0.0,326.9,346.0,MAERSK HARTFORD,IMO9333008,WMHA,70,5,299,40,14.5,70,A
367821000,2021-05-19T00:05:51,36.97284,-76.43367,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
538009119,2021-05-19T00:05:48,36.87948,-76.32640,0.0,109.0,273.0,ARMONIA.GR,IMO9758868,V7A4344,70,5,199,32,6.5,70,A
371420000,2021-05-19T00:04:09,36.96254,-76.42369,0.0,330.0,39.0,DIONE,IMO9729881,3FOB6,70,5,229,32,7.5,70,A
367633000,2021-05-19T00:06:13,36.96632,-76.42780,0.0,191.7,222.0,LONESTAR STATE,IMO9697985,WLSY,80,5,178,,,80,A
367359930,2021-05-19T00:05:09,36.82417,-76.28914,0.0,299.1,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
367359930,2021-05-19T00:06:19,36.82418,-76.28914,0.1,300.5,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
357997000,2021-05-19T00:04:41,37.20228,-76.08796,0.1,195.9,337.0,NORD TREASURE,IMO9566459,3ESI7,70,1,189,32,12.7,70,A
366839000,2021-05-19T00:04:20,36.85346,-76.31085,0.0,0.0,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,70,A
367136710,2021-05-19T00:07:21,36.92415,-76.32960,0.0,174.4,354.0,WASHINGTON EXPRESS,IMO9243198,WDD3826,70,5,243,32,11.0,71,A
