MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367861000,2020-08-19T00:00:01,36.94639,-76.32985,0.0,0.0,265.0,LARAMIE,IMO8906626,NLAR,80,5,193,29,,,A
366733250,2020-08-19T00:00:02,37.22806,-76.43645,6.2,258.1,511.0,ATLANTIC SURVEYOR,,WTR5417,70,15,31,7,,,A
416498000,2020-08-19T00:00:02,37.24714,-76.13116,14.8,17.8,18.0,EVER LYRIC,IMO9629108,BKKH,70,0,334,45,14.2,74,A
367078110,2020-08-19T00:00:02,36.83923,-76.28178,0.8,193.0,511.0,MARCELLE BORDELON,IMO9350379,WDJ2038,79,3,45,11,3.0,79,A
367821000,2020-08-19T00:00:07,36.97281,-76.43366,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,0,276,32,13.0,70,A
477196100,2020-08-19T00:00:47,37.19844,-76.13503,0.0,16.5,153.0,DARYA MA,IMO9591674,VRJH5,70,1,229,32,14.5,,A
366839000,2020-08-19T00:00:56,36.85351,-76.31081,0.0,0.0,39.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,,A
538002953,2020-08-19T00:01:08,37.03494,-76.06398,19.8,327.5,323.0,SCT SANTIAGO,IMO9302566,V7NF7,70,0,294,32,13.5,71,A
366733250,2020-08-19T00:01:12,37.22784,-76.43891,6.2,264.3,511.0,ATLANTIC SURVEYOR,,WTR5417,70,15,31,7,,,A
416498000,2020-08-19T00:01:09,37.25186,-76.12931,14.3,16.9,18.0,EVER LYRIC,IMO9629108,BKKH,70,0,334,45,14.2,74,A
367078110,2020-08-19T00:01:12,36.83903,-76.28185,0.7,193.0,511.0,MARCELLE BORDELON,IMO9350379,WDJ2038,79,3,45,11,3.0,79,A
367821000,2020-08-19T00:01:17,36.97281,-76.43366,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,0,276,32,13.0,70,A
367861000,2020-08-19T00:03:00,36.94638,-76.32982,0.0,0.0,265.0,LARAMIE,IMO8906626,NLAR,80,5,193,29,,,A
538002652,2020-08-19T00:02:30,37.18293,-76.11113,0.0,24.0,155.0,NAIAS,IMO9330800,V7KN8,70,1,225,32,14.0,70,A
538002953,2020-08-19T00:02:14,37.03966,-76.06853,19.5,326.6,323.0,SCT SANTIAGO,IMO9302566,V7NF7,70,0,294,32,13.5,71,A
366733250,2020-08-19T00:02:22,37.22775,-76.44155,6.2,267.8,511.0,ATLANTIC SURVEYOR,,WTR5417,70,15,31,7,,,A
367822000,2020-08-19T00:02:55,36.97311,-76.43384,0.0,0.0,239.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
367932000,2020-08-19T00:02:17,36.94919,-76.32968,0.0,107.0,279.0,JOHN LENTHALL,IMO8325547,NJLN,80,5,193,29,,,A
367078110,2020-08-19T00:02:23,36.83884,-76.28191,0.6,192.0,511.0,MARCELLE BORDELON,IMO9350379,WDJ2038,79,3,45,11,3.0,79,A
367821000,2020-08-19T00:02:27,36.97281,-76.43366,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,0,276,32,13.0,70,A
538002953,2020-08-19T00:03:20,37.04436,-76.07308,19.4,327.0,323.0,SCT SANTIAGO,IMO9302566,V7NF7,70,0,294,32,13.5,71,A
305855000,2020-08-19T00:02:46,36.86424,-76.31478,0.0,7.5,226.0,BBC PEARL,IMO9504786,V2FY8,70,5,153,23,9.1,70,A
