MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
563073100,2022-05-18T00:00:28,37.20523,-76.11450,0.1,279.0,77.0,FRIEDRICH SCHULTE,IMO9841940,9V6062,70,1,180,32,6.7,70,A
538009297,2022-05-18T00:00:30,37.20707,-76.09812,0.1,303.3,56.0,NORDIC ODIN,IMO9687239,V7A4559,79,1,225,32,7.1,79,A
353718000,2022-05-18T00:00:44,37.26221,-76.15532,0.1,273.0,46.0,ZENA A,IMO9087221,3FJN4,70,1,185,30,11.2,70,A
563159900,2022-05-18T00:00:41,37.19478,-76.13557,0.1,296.7,81.0,ANNEGRIT,IMO9512630,9V8102,70,1,200,32,6.8,70,A
538004052,2022-05-18T00:01:06,37.18550,-76.12977,0.2,21.1,110.0,ATHENA,IMO9426726,V7UX4,70,1,199,32,12.0,70,A
369462000,2022-05-18T00:01:09,36.93051,-76.33239,0.0,221.6,87.0,USNS MONTFORD POINT,IMO9647514,NMFP,70,5,239,49,12.0,35,A
477631300,2022-05-18T00:00:32,36.87956,-76.32640,0.0,190.6,275.0,TIGER NORTH,IMO9619878,VRKE5,70,0,225,32,14.2,70,A
212054000,2022-05-18T00:01:14,37.26925,-76.11070,0.1,304.0,35.0,CAPE ISLAND,IMO9277711,P3QT9,70,1,288,45,17.7,70,A
477665400,2022-05-18T00:01:02,36.87524,-76.34940,0.0,192.2,346.0,EVER FRANK,IMO9850587,VRTW3,74,5,334,48,11.6,74,A
215676000,2022-05-18T00:01:23,36.87945,-76.33131,0.0,22.0,96.0,ORDU,IMO9584047,9HA2780,70,5,229,32,14.5,70,A
371040000,2022-05-18T00:01:58,36.96280,-76.42422,0.1,174.4,39.0,SUIGO,IMO9536791,3EWI4,70,5,289,45,18.0,70,A
538009627,2022-05-18T00:02:13,37.21906,-76.11903,0.1,263.1,45.0,MAGIC MARS,IMO9691400,V7A4973,70,1,223,32,8.7,70,A
368026000,2022-05-18T00:02:10,36.86571,-76.31601,0.0,187.8,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
538007067,2022-05-18T00:02:05,37.23101,-76.10820,0.1,107.0,43.0,ULTRA PUMA,IMO9758399,V7LY7,70,1,228,,,70,A
538009521,2022-05-18T00:01:58,37.24458,-76.14860,0.1,270.0,47.0,VENTURE BREEZE,IMO9725419,V7A4843,70,1,179,30,7.0,70,A
229602000,2022-05-18T00:01:57,36.96902,-76.43167,0.0,181.4,50.0,KIRAN AUSTRALIA,IMO9576961,9HA3438,70,5,199,32,13.3,70,A
366839000,2022-05-18T00:01:43,36.85327,-76.31052,0.0,0.0,39.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,70,A
