MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
366842000,2021-02-21T01:18:10,36.85381,-76.31117,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
366842000,2021-02-21T01:12:19,36.85383,-76.31118,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
367353070,2021-02-21T01:15:03,36.94417,-76.32947,0.0,144.0,267.0,EVERGREEN STATE,IMO9408138,WDE4430,80,5,183,32,11.8,89,A
356643000,2021-02-21T01:14:06,36.93832,-76.37774,0.0,345.2,255.0,ARKI,IMO9561801,3ENP3,70,1,170,27,9.7,70,A
477770400,2021-02-21T01:15:09,36.87992,-76.33157,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
356589000,2021-02-21T01:19:11,37.23801,-76.09465,0.0,84.7,346.0,DOUBLE FORTUNE,IMO9574119,3FHZ2,70,1,234,38,14.5,70,A
338273000,2021-02-21T01:19:05,36.96400,-76.35641,0.0,24.2,267.0,SLNC YORK,IMO9538907,WNCG,70,1,142,23,5.5,70,A
636013980,2021-02-21T01:19:25,37.05150,-76.07957,10.3,323.0,323.0,KM MT JADE,IMO9359545,A8QP7,70,0,224,32,14.4,70,A
373124000,2021-02-21T01:15:15,37.33921,-76.09100,17.8,205.6,207.0,MSC IMMACOLATA,IMO9463205,3FLQ2,70,0,199,32,11.2,,A
367821000,2021-02-21T01:19:52,36.97286,-76.43365,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
477770400,2021-02-21T01:19:39,36.87993,-76.33155,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
366842000,2021-02-21T01:15:13,36.85384,-76.31122,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
338678000,2021-02-21T01:15:30,36.91618,-76.16845,0.0,290.8,10.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
538005972,2021-02-21T01:19:42,36.93675,-76.33670,10.0,2.0,1.0,AUCKLAND SPIRIT,IMO9268083,V7IP8,70,0,171,27,10.4,,A
538005972,2021-02-21T01:15:01,36.92367,-76.33768,9.9,3.0,2.0,AUCKLAND SPIRIT,IMO9268083,V7IP8,70,0,171,27,10.4,,A
636013980,2021-02-21T01:20:34,37.05415,-76.08207,10.3,323.0,323.0,KM MT JADE,IMO9359545,A8QP7,70,0,224,32,14.4,70,A
368026000,2021-02-21T01:14:43,36.86577,-76.31603,0.0,224.2,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
356643000,2021-02-21T01:20:04,36.93833,-76.37773,0.0,161.7,255.0,ARKI,IMO9561801,3ENP3,70,1,170,27,9.7,70,A
338273000,2021-02-21T01:16:04,36.96397,-76.35640,0.0,24.2,274.0,SLNC YORK,IMO9538907,WNCG,70,1,142,23,5.5,70,A
367359930,2021-02-21T01:16:46,36.82417,-76.28910,0.0,296.5,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
367359930,2021-02-21T01:20:14,36.82419,-76.28911,0.0,302.8,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
367359930,2021-02-21T01:15:36,36.82420,-76.28911,0.0,293.7,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
477770400,2021-02-21T01:17:29,36.87993,-76.33154,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
366841000,2021-02-21T01:21:02,36.85327,-76.31056,0.0,0.0,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
366841000,2021-02-21T01:18:06,36.85324,-76.31051,0.0,0.0,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
373124000,2021-02-21T01:16:21,37.33420,-76.09395,17.9,204.9,206.0,MSC IMMACOLATA,IMO9463205,3FLQ2,70,0,199,32,11.2,,A
636013980,2021-02-21T01:18:15,37.04883,-76.07707,10.2,323.0,323.0,KM MT JADE,IMO9359545,A8QP7,70,0,224,32,14.4,70,A
373765000,2021-02-21T01:18:16,37.26333,-76.10574,102.3,360.0,349.0,AM CONTRECOEUR,IMO9583184,3FBX4,70,1,229,32,14.4,,A
367359930,2021-02-21T01:21:24,36.82419,-76.28911,0.0,304.7,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
373124000,2021-02-21T01:17:27,37.32931,-76.09684,17.9,205.4,206.0,MSC IMMACOLATA,IMO9463205,3FLQ2,70,0,199,32,11.2,,A
366839000,2021-02-21T01:20:15,36.85348,-76.31085,0.0,0.0,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,,A
311045300,2021-02-21T01:18:25,37.22117,-76.14117,15.5,17.0,15.0,NEPTUNE ACE,IMO9584059,C6YU3,70,0,199,32,9.8,79,A
477770400,2021-02-21T01:20:48,36.87992,-76.33155,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
367822000,2021-02-21T01:17:09,36.97309,-76.43386,0.0,0.0,511.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
367821000,2021-02-21T01:16:53,36.97286,-76.43366,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
367353070,2021-02-21T01:21:04,36.94417,-76.32948,0.0,144.0,267.0,EVERGREEN STATE,IMO9408138,WDE4430,80,5,183,32,11.8,89,A
366839000,2021-02-21T01:17:17,36.85348,-76.31081,0.0,0.0,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,,A
338846000,2021-02-21T01:19:45,36.86559,-76.31581,0.0,0.1,511.0,USNS MENDONCA,IMO9147320,NBMK,70,5,289,32,10.9,,A
477950300,2021-02-21T01:21:34,36.87516,-76.34933,0.0,234.9,347.0,COSCO DEVELOPMENT,IMO9472139,VRIZ9,70,5,366,48,15.5,70,A
367862000,2021-02-21T01:18:45,36.94820,-76.32978,0.0,35.7,280.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,,A
477770400,2021-02-21T01:22:00,36.87992,-76.33154,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
311045300,2021-02-21T01:22:54,37.23982,-76.13397,15.5,16.0,15.0,NEPTUNE ACE,IMO9584059,C6YU3,70,0,199,32,9.8,79,A
373124000,2021-02-21T01:20:40,37.31442,-76.10458,18.1,200.3,202.0,MSC IMMACOLATA,IMO9463205,3FLQ2,70,0,199,32,11.2,,A
538005972,2021-02-21T01:23:11,36.94658,-76.33602,10.1,3.0,1.0,AUCKLAND SPIRIT,IMO9268083,V7IP8,70,0,171,27,10.4,,A
367865000,2021-02-21T01:20:19,36.88696,-76.33853,0.0,286.4,11.0,KANAWHA,IMO8704080,NPTD,80,5,206,29,,,A
311045300,2021-02-21T01:20:37,37.23030,-76.13765,15.4,17.0,15.0,NEPTUNE ACE,IMO9584059,C6YU3,70,0,199,32,9.8,79,A
477770400,2021-02-21T01:24:18,36.87994,-76.33155,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
338846000,2021-02-21T01:22:47,36.86561,-76.31581,0.0,0.1,511.0,USNS MENDONCA,IMO9147320,NBMK,70,5,289,32,10.9,,A
373124000,2021-02-21T01:18:33,37.32431,-76.09966,17.9,202.9,205.0,MSC IMMACOLATA,IMO9463205,3FLQ2,70,0,199,32,11.2,,A
373124000,2021-02-21T01:23:57,37.29858,-76.11134,18.2,198.4,200.0,MSC IMMACOLATA,IMO9463205,3FLQ2,70,0,199,32,11.2,,A
538005972,2021-02-21T01:18:31,36.93345,-76.33690,10.0,3.0,1.0,AUCKLAND SPIRIT,IMO9268083,V7IP8,70,0,171,27,10.4,,A
428405000,2021-02-21T01:21:34,36.90614,-76.32660,0.0,351.3,351.0,ZIM QINGDAO,IMO9318163,4XFC,71,5,261,32,9.9,71,A
373765000,2021-02-21T01:24:14,37.26330,-76.10588,0.0,230.7,352.0,AM CONTRECOEUR,IMO9583184,3FBX4,70,1,229,32,14.4,,A
311045300,2021-02-21T01:19:31,37.22575,-76.13940,15.5,17.0,15.0,NEPTUNE ACE,IMO9584059,C6YU3,70,0,199,32,9.8,79,A
367353070,2021-02-21T01:24:04,36.94415,-76.32950,0.0,144.0,267.0,EVERGREEN STATE,IMO9408138,WDE4430,80,5,183,32,11.8,89,A
538005622,2021-02-21T01:21:16,36.87959,-76.32622,0.0,264.9,276.0,SASEBO GREEN,IMO9675468,V7FN3,70,5,225,32,14.4,,A
368026000,2021-02-21T01:23:43,36.86577,-76.31606,0.0,224.2,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
367862000,2021-02-21T01:21:44,36.94814,-76.32972,0.0,35.7,280.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,,A
636092329,2021-02-21T01:20:02,37.24662,-76.11806,0.1,213.5,346.0,BLUMENAU,IMO9605633,D5AL3,70,1,229,32,14.4,,A
636013980,2021-02-21T01:23:53,37.06183,-76.08928,10.4,321.0,325.0,KM MT JADE,IMO9359545,A8QP7,70,0,224,32,14.4,70,A
636013980,2021-02-21T01:25:04,37.06467,-76.09168,10.4,329.0,331.0,KM MT JADE,IMO9359545,A8QP7,70,0,224,32,14.4,70,A
373124000,2021-02-21T01:21:45,37.30927,-76.10694,18.2,199.8,201.0,MSC IMMACOLATA,IMO9463205,3FLQ2,70,0,199,32,11.2,,A
373124000,2021-02-21T01:19:39,37.31914,-76.10238,18.0,202.1,203.0,MSC IMMACOLATA,IMO9463205,3FLQ2,70,0,199,32,11.2,,A
338273000,2021-02-21T01:22:05,36.96398,-76.35641,0.0,24.2,261.0,SLNC YORK,IMO9538907,WNCG,70,1,142,23,5.5,70,A
338273000,2021-02-21T01:25:04,36.96396,-76.35641,0.0,24.2,258.0,SLNC YORK,IMO9538907,WNCG,70,1,142,23,5.5,70,A
428405000,2021-02-21T01:24:33,36.90617,-76.32662,0.0,351.3,351.0,ZIM QINGDAO,IMO9318163,4XFC,71,5,261,32,9.9,71,A
311045300,2021-02-21T01:24:00,37.24430,-76.13217,15.4,18.0,16.0,NEPTUNE ACE,IMO9584059,C6YU3,70,0,199,32,9.8,79,A
338678000,2021-02-21T01:21:30,36.91624,-76.16843,0.0,287.5,10.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
477770400,2021-02-21T01:25:30,36.87992,-76.33155,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
356589000,2021-02-21T01:25:13,37.23801,-76.09469,0.1,225.4,347.0,DOUBLE FORTUNE,IMO9574119,3FHZ2,70,1,234,38,14.5,70,A
255806078,2021-02-21T01:20:58,36.90922,-76.32707,0.1,306.9,352.0,NORTHERN MAGNUM,IMO9252541,CQIV4,71,5,300,40,11.3,71,A
636013980,2021-02-21T01:21:43,37.05678,-76.08455,10.4,323.0,323.0,KM MT JADE,IMO9359545,A8QP7,70,0,224,32,14.4,70,A
311045300,2021-02-21T01:21:43,37.23478,-76.13592,15.4,17.0,15.0,NEPTUNE ACE,IMO9584059,C6YU3,70,0,199,32,9.8,79,A
367865000,2021-02-21T01:23:19,36.88693,-76.33853,0.0,286.4,11.0,KANAWHA,IMO8704080,NPTD,80,5,206,29,,,A
373124000,2021-02-21T01:22:51,37.30396,-76.10914,18.3,197.8,200.0,MSC IMMACOLATA,IMO9463205,3FLQ2,70,0,199,32,11.2,,A
477770400,2021-02-21T01:23:10,36.87993,-76.33155,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
367359930,2021-02-21T01:22:35,36.82422,-76.28914,0.0,306.4,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
368445000,2021-02-21T01:20:05,36.96309,-76.42011,0.0,55.8,188.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
366841000,2021-02-21T01:24:07,36.85327,-76.31051,0.0,0.0,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
538005972,2021-02-21T01:20:50,36.93998,-76.33648,10.1,3.0,1.0,AUCKLAND SPIRIT,IMO9268083,V7IP8,70,0,171,27,10.4,,A
367821000,2021-02-21T01:25:54,36.97286,-76.43365,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
356589000,2021-02-21T01:22:12,37.23806,-76.09470,0.0,84.7,347.0,DOUBLE FORTUNE,IMO9574119,3FHZ2,70,1,234,38,14.5,70,A
366839000,2021-02-21T01:26:16,36.85348,-76.31081,0.0,0.0,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,,A
338846000,2021-02-21T01:25:47,36.86559,-76.31583,0.0,0.1,511.0,USNS MENDONCA,IMO9147320,NBMK,70,5,289,32,10.9,,A
311045300,2021-02-21T01:25:07,37.24890,-76.13025,15.4,18.0,16.0,NEPTUNE ACE,IMO9584059,C6YU3,70,0,199,32,9.8,79,A
538005622,2021-02-21T01:24:16,36.87956,-76.32625,0.0,264.9,276.0,SASEBO GREEN,IMO9675468,V7FN3,70,5,225,32,14.4,,A
255806078,2021-02-21T01:26:59,36.90937,-76.32725,0.1,306.9,352.0,NORTHERN MAGNUM,IMO9252541,CQIV4,71,5,300,40,11.3,71,A
367862000,2021-02-21T01:27:44,36.94812,-76.32972,0.0,35.7,280.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,,A
367359930,2021-02-21T01:24:54,36.82420,-76.28913,0.0,310.3,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
538005972,2021-02-21T01:26:41,36.95665,-76.33538,10.4,2.0,0.0,AUCKLAND SPIRIT,IMO9268083,V7IP8,70,0,171,27,10.4,,A
373124000,2021-02-21T01:27:15,37.28295,-76.11766,17.6,197.1,199.0,MSC IMMACOLATA,IMO9463205,3FLQ2,70,0,199,32,11.2,,A
338273000,2021-02-21T01:28:05,36.96393,-76.35637,0.0,24.2,259.0,SLNC YORK,IMO9538907,WNCG,70,1,142,23,5.5,70,A
356643000,2021-02-21T01:26:07,36.93824,-76.37771,0.1,143.6,256.0,ARKI,IMO9561801,3ENP3,70,1,170,27,9.7,70,A
477770400,2021-02-21T01:26:38,36.87992,-76.33158,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
311045300,2021-02-21T01:26:13,37.25343,-76.12840,15.5,17.0,16.0,NEPTUNE ACE,IMO9584059,C6YU3,70,0,199,32,9.8,79,A
636092329,2021-02-21T01:26:00,37.24663,-76.11826,0.1,213.5,349.0,BLUMENAU,IMO9605633,D5AL3,70,1,229,32,14.4,,A
636013980,2021-02-21T01:26:14,37.06772,-76.09378,10.4,331.0,331.0,KM MT JADE,IMO9359545,A8QP7,70,0,224,32,14.4,70,A
477950300,2021-02-21T01:27:35,36.87514,-76.34933,0.0,234.9,347.0,COSCO DEVELOPMENT,IMO9472139,VRIZ9,70,5,366,48,15.5,70,A
368445000,2021-02-21T01:26:05,36.96310,-76.42014,0.0,55.8,188.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
477770400,2021-02-21T01:27:39,36.87994,-76.33155,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
368026000,2021-02-21T01:26:44,36.86575,-76.31603,0.0,224.2,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
255806078,2021-02-21T01:23:56,36.90928,-76.32708,0.1,306.9,352.0,NORTHERN MAGNUM,IMO9252541,CQIV4,71,5,300,40,11.3,71,A
538005972,2021-02-21T01:29:01,36.96352,-76.33507,10.6,1.0,2.0,AUCKLAND SPIRIT,IMO9268083,V7IP8,70,0,171,27,10.4,,A
366842000,2021-02-21T01:24:14,36.85386,-76.31120,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
367821000,2021-02-21T01:22:53,36.97286,-76.43365,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
367865000,2021-02-21T01:29:18,36.88694,-76.33860,0.0,286.4,11.0,KANAWHA,IMO8704080,NPTD,80,5,206,29,,,A
356643000,2021-02-21T01:23:04,36.93831,-76.37774,0.1,168.3,254.0,ARKI,IMO9561801,3ENP3,70,1,170,27,9.7,70,A
477770400,2021-02-21T01:29:58,36.87993,-76.33155,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
311045300,2021-02-21T01:27:19,37.25790,-76.12655,15.4,18.0,17.0,NEPTUNE ACE,IMO9584059,C6YU3,70,0,199,32,9.8,79,A
477770400,2021-02-21T01:28:49,36.87993,-76.33155,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
356589000,2021-02-21T01:31:14,37.23804,-76.09472,0.0,80.4,350.0,DOUBLE FORTUNE,IMO9574119,3FHZ2,70,1,234,38,14.5,70,A
636013980,2021-02-21T01:22:44,37.05915,-76.08673,10.4,322.0,323.0,KM MT JADE,IMO9359545,A8QP7,70,0,224,32,14.4,70,A
636013980,2021-02-21T01:28:35,37.07353,-76.09782,10.5,330.0,330.0,KM MT JADE,IMO9359545,A8QP7,70,0,224,32,14.4,70,A
356643000,2021-02-21T01:29:05,36.93822,-76.37771,0.0,141.2,258.0,ARKI,IMO9561801,3ENP3,70,1,170,27,9.7,70,A
538005972,2021-02-21T01:31:21,36.97035,-76.33320,10.9,19.0,24.0,AUCKLAND SPIRIT,IMO9268083,V7IP8,70,0,171,27,10.4,,A
366839000,2021-02-21T01:29:16,36.85347,-76.31080,0.0,0.0,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,,A
367359930,2021-02-21T01:28:24,36.82422,-76.28912,0.0,313.2,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
368445000,2021-02-21T01:29:05,36.96308,-76.42014,0.0,55.8,188.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
538005622,2021-02-21T01:30:16,36.87956,-76.32625,0.0,264.9,276.0,SASEBO GREEN,IMO9675468,V7FN3,70,5,225,32,14.4,,A
367353070,2021-02-21T01:27:03,36.94418,-76.32952,0.0,144.0,267.0,EVERGREEN STATE,IMO9408138,WDE4430,80,5,183,32,11.8,89,A
366842000,2021-02-21T01:27:11,36.85381,-76.31118,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
373124000,2021-02-21T01:25:03,37.29327,-76.11347,18.3,197.9,199.0,MSC IMMACOLATA,IMO9463205,3FLQ2,70,0,199,32,11.2,,A
538005972,2021-02-21T01:30:10,36.96693,-76.33452,10.8,10.0,12.0,AUCKLAND SPIRIT,IMO9268083,V7IP8,70,0,171,27,10.4,,A
538005972,2021-02-21T01:24:20,36.94992,-76.33580,10.2,3.0,1.0,AUCKLAND SPIRIT,IMO9268083,V7IP8,70,0,171,27,10.4,,A
338846000,2021-02-21T01:28:46,36.86559,-76.31581,0.0,0.1,511.0,USNS MENDONCA,IMO9147320,NBMK,70,5,289,32,10.9,,A
367359930,2021-02-21T01:27:14,36.82421,-76.28912,0.0,310.3,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
367862000,2021-02-21T01:24:43,36.94809,-76.32968,0.0,35.7,280.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,,A
538005972,2021-02-21T01:27:52,36.96012,-76.33520,10.5,2.0,0.0,AUCKLAND SPIRIT,IMO9268083,V7IP8,70,0,171,27,10.4,,A
538005972,2021-02-21T01:25:31,36.95327,-76.33555,10.3,2.0,0.0,AUCKLAND SPIRIT,IMO9268083,V7IP8,70,0,171,27,10.4,,A
338678000,2021-02-21T01:27:30,36.91623,-76.16842,0.0,291.8,10.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
338678000,2021-02-21T01:24:30,36.91625,-76.16847,0.0,286.4,10.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
367865000,2021-02-21T01:26:19,36.88693,-76.33854,0.0,286.4,11.0,KANAWHA,IMO8704080,NPTD,80,5,206,29,,,A
428405000,2021-02-21T01:27:35,36.90629,-76.32663,0.0,351.4,351.0,ZIM QINGDAO,IMO9318163,4XFC,71,5,261,32,9.9,71,A
373765000,2021-02-21T01:27:21,37.26329,-76.10583,0.1,230.7,352.0,AM CONTRECOEUR,IMO9583184,3FBX4,70,1,229,32,14.4,,A
373124000,2021-02-21T01:29:27,37.27262,-76.12211,17.8,199.3,201.0,MSC IMMACOLATA,IMO9463205,3FLQ2,70,0,199,32,11.2,,A
366841000,2021-02-21T01:27:02,36.85330,-76.31051,0.0,0.0,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
311045300,2021-02-21T01:31:55,37.27672,-76.11873,15.2,16.0,14.0,NEPTUNE ACE,IMO9584059,C6YU3,70,0,199,32,9.8,79,A
636092329,2021-02-21T01:29:05,37.24664,-76.11833,0.0,213.5,351.0,BLUMENAU,IMO9605633,D5AL3,70,1,229,32,14.4,,A
477770400,2021-02-21T01:32:29,36.87993,-76.33156,0.0,98.3,96.0,BAO MAY,IMO9410155,VRGV8,70,0,292,45,18.2,70,A
367359930,2021-02-21T01:29:35,36.82420,-76.28911,0.0,311.4,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
367821000,2021-02-21T01:28:54,36.97285,-76.43365,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
367865000,2021-02-21T01:32:19,36.88691,-76.33860,0.0,286.4,11.0,KANAWHA,IMO8704080,NPTD,80,5,206,29,,,A
255806078,2021-02-21T01:30:02,36.90935,-76.32723,0.1,306.9,352.0,NORTHERN MAGNUM,IMO9252541,CQIV4,71,5,300,40,11.3,71,A
367822000,2021-02-21T01:29:10,36.97310,-76.43390,0.0,0.0,511.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
538005972,2021-02-21T01:32:31,36.97340,-76.33103,10.9,34.0,41.0,AUCKLAND SPIRIT,IMO9268083,V7IP8,70,0,171,27,10.4,,A
338678000,2021-02-21T01:30:30,36.91630,-76.16849,0.0,295.0,10.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
368445000,2021-02-21T01:32:05,36.96306,-76.42018,0.0,55.8,188.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
338846000,2021-02-21T01:31:46,36.86559,-76.31580,0.0,0.1,511.0,USNS MENDONCA,IMO9147320,NBMK,70,5,289,32,10.9,,A
356589000,2021-02-21T01:28:12,37.23803,-76.09472,0.0,301.2,349.0,DOUBLE FORTUNE,IMO9574119,3FHZ2,70,1,234,38,14.5,70,A
366842000,2021-02-21T01:30:15,36.85385,-76.31120,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
373765000,2021-02-21T01:33:20,37.26330,-76.10591,0.0,230.7,354.0,AM CONTRECOEUR,IMO9583184,3FBX4,70,1,229,32,14.4,,A
373124000,2021-02-21T01:30:51,37.26610,-76.12490,17.9,197.7,198.0,MSC IMMACOLATA,IMO9463205,3FLQ2,70,0,199,32,11.2,,A
373124000,2021-02-21T01:34:09,37.25015,-76.13051,18.1,196.1,197.0,MSC IMMACOLATA,IMO9463205,3FLQ2,70,0,199,32,11.2,,A
311045300,2021-02-21T01:29:31,37.26685,-76.12260,15.3,19.0,17.0,NEPTUNE ACE,IMO9584059,C6YU3,70,0,199,32,9.8,79,A
338678000,2021-02-21T01:33:30,36.91627,-76.16839,0.0,300.0,10.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
373124000,2021-02-21T01:26:09,37.28811,-76.11558,17.9,198.4,200.0,MSC IMMACOLATA,IMO9463205,3FLQ2,70,0,199,32,11.2,,A
636013980,2021-02-21T01:32:05,37.08240,-76.10412,10.5,330.0,330.0,KM MT JADE,IMO9359545,A8QP7,70,0,224,32,14.4,70,A
373124000,2021-02-21T01:31:57,37.26080,-76.12670,17.9,194.6,196.0,MSC IMMACOLATA,IMO9463205,3FLQ2,70,0,199,32,11.2,,A
636092329,2021-02-21T01:32:00,37.24665,-76.11837,0.1,213.5,351.0,BLUMENAU,IMO9605633,D5AL3,70,1,229,32,14.4,,A
338273000,2021-02-21T01:34:05,36.96406,-76.35645,0.0,24.2,265.0,SLNC YORK,IMO9538907,WNCG,70,1,142,23,5.5,70,A
367359930,2021-02-21T01:33:56,36.82421,-76.28913,0.0,311.0,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
373124000,2021-02-21T01:35:15,37.24483,-76.13245,18.1,196.1,198.0,MSC IMMACOLATA,IMO9463205,3FLQ2,70,0,199,32,11.2,,A
636013980,2021-02-21T01:27:23,37.07053,-76.09570,10.4,330.0,330.0,KM MT JADE,IMO9359545,A8QP7,70,0,224,32,14.4,70,A
636013980,2021-02-21T01:30:55,37.07945,-76.10202,10.5,330.0,330.0,KM MT JADE,IMO9359545,A8QP7,70,0,224,32,14.4,70,A
367359930,2021-02-21T01:31:35,36.82420,-76.28913,0.0,312.8,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
255806078,2021-02-21T01:32:59,36.90932,-76.32720,0.1,306.9,352.0,NORTHERN MAGNUM,IMO9252541,CQIV4,71,5,300,40,11.3,71,A
366841000,2021-02-21T01:33:06,36.85328,-76.31054,0.0,0.0,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
366842000,2021-02-21T01:33:14,36.85386,-76.31120,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
367353070,2021-02-21T01:36:02,36.94417,-76.32948,0.0,144.0,267.0,EVERGREEN STATE,IMO9408138,WDE4430,80,5,183,32,11.8,89,A
636013980,2021-02-21T01:34:24,37.08828,-76.10827,10.5,330.0,330.0,KM MT JADE,IMO9359545,A8QP7,70,0,224,32,14.4,70,A
367821000,2021-02-21T01:34:53,36.97286,-76.43363,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
255806078,2021-02-21T01:36:02,36.90958,-76.32735,0.1,306.9,352.0,NORTHERN MAGNUM,IMO9252541,CQIV4,71,5,300,40,11.3,71,A
636013980,2021-02-21T01:35:35,37.09118,-76.11040,10.4,329.0,329.0,KM MT JADE,IMO9359545,A8QP7,70,0,224,32,14.4,70,A
538005622,2021-02-21T01:33:16,36.87954,-76.32624,0.0,264.9,276.0,SASEBO GREEN,IMO9675468,V7FN3,70,5,225,32,14.4,,A
367862000,2021-02-21T01:33:45,36.94808,-76.32983,0.0,35.7,280.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,,A
428405000,2021-02-21T01:33:35,36.90649,-76.32669,0.0,351.4,351.0,ZIM QINGDAO,IMO9318163,4XFC,71,5,261,32,9.9,71,A
367359930,2021-02-21T01:35:05,36.82421,-76.28914,0.0,312.3,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
356643000,2021-02-21T01:35:07,36.93828,-76.37771,0.0,17.0,256.0,ARKI,IMO9561801,3ENP3,70,1,170,27,9.7,70,A
