MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
215801000,2022-02-20T00:01:04,37.03555,-76.06378,13.7,321.3,322.0,ATLANTIC SUN,IMO9670614,9HA5292,71,0,295,37,10.5,71,A
241703000,2022-02-20T00:00:24,37.20238,-76.10641,0.1,259.7,338.0,DESERT VIRTUE,IMO9883132,SVDH4,70,1,199,32,7.5,70,A
352892000,2022-02-20T00:01:31,37.21537,-76.08667,0.3,84.0,339.0,NAVIOS ALEGRIA,IMO9284893,H9GP,70,1,225,32,14.0,70,A
257087080,2022-02-20T00:00:39,37.24602,-76.11390,0.1,203.5,11.0,ORION,IMO9495935,LAIS8,70,1,189,32,9.2,70,A
368707000,2022-02-20T00:00:37,36.85712,-76.32869,0.0,0.0,260.0,WATSON,IMO9112727,NHLS,70,5,289,32,10.4,35,A
338678000,2022-02-20T00:00:57,36.91630,-76.16845,0.0,252.4,10.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
368808000,2022-02-20T00:00:23,36.93233,-76.33179,0.0,359.9,85.0,WRIGHT,IMO6924571,WGLW,70,5,183,27,10.4,90,A
356195000,2022-02-20T00:00:01,36.96272,-76.35755,0.0,212.0,350.0,BUNGA LILAC,IMO9542166,3FTM,89,1,147,25,6.6,89,A
371392000,2022-02-20T00:00:01,37.00153,-76.21694,12.3,288.2,291.0,BELMOIRA,IMO9873278,3FVC3,70,0,200,32,10.0,70,A
212040000,2022-02-20T00:00:59,37.21046,-76.09786,0.2,267.4,343.0,UBC TILBURY,IMO9416721,5BXL2,70,1,182,28,10.8,77,A
371392000,2022-02-20T00:01:10,37.00277,-76.22164,12.1,288.0,291.0,BELMOIRA,IMO9873278,3FVC3,70,0,200,32,10.0,70,A
371225000,2022-02-20T00:00:10,37.28312,-76.09887,0.0,180.1,3.0,CAPE ACE,IMO9885051,3FQT3,70,1,250,43,11.4,70,A
