MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
636092275,2021-11-20T23:59:59,37.06865,-76.09480,15.0,330.4,330.0,MSC CORUNA,IMO9480215,A8ZV7,79,0,270,40,10.6,79,A
366539000,2021-11-20T00:00:03,36.96312,-76.42022,0.0,0.0,187.0,OVERSEAS ANACORTES,IMO9353591,KCHV,80,0,183,32,12.2,80,A
636092275,2021-11-20T00:00:02,36.97508,-76.11512,14.0,107.7,108.0,MSC CORUNA,IMO9480215,A8ZV7,79,0,270,40,13.2,72,A
538006378,2021-11-20T00:00:02,37.20953,-76.08907,0.1,272.4,353.0,ARGONAUT,IMO9717694,V7MK8,70,1,229,,,70,A
311062800,2021-11-20T00:00:52,37.19565,-76.12910,0.1,108.3,358.0,NISSAKI,IMO9611515,C6ZQ3,70,1,229,32,14.5,79,A
368026000,2021-11-20T00:00:14,36.86571,-76.31601,0.0,337.9,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
538007238,2021-11-20T00:00:04,37.25299,-76.11253,0.0,199.2,357.0,SAMJOHN LEGACY,IMO9434436,V7ZX7,70,1,292,45,9.3,70,A
352979000,2021-11-20T00:00:03,37.25097,-76.09511,0.1,154.1,353.0,GLORY MOON,IMO7328786,HOBR,70,1,175,25,,70,A
366842000,2021-11-20T00:00:17,36.85398,-76.31141,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,79,A
235073372,2021-11-20T00:00:37,36.96758,-76.42964,0.0,260.6,222.0,JULIE C,IMO9430143,2CJQ7,70,5,138,21,8.1,70,A
563012500,2021-11-20T00:00:15,36.96887,-76.43157,0.0,14.2,49.0,LOWLANDS HOPE,IMO9727182,9V5326,70,5,199,,,70,A
636015019,2021-11-20T00:00:25,36.91215,-76.32765,0.0,13.9,353.0,EXPRESS ROME,IMO9484936,A8YC2,70,5,349,45,15.5,71,A
257444000,2021-11-20T00:01:20,37.21533,-76.07272,0.1,262.2,333.0,STAVANGER PIONEER,IMO9835044,LAZV7,82,1,183,32,7.6,82,A
