MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367359930,2020-11-20T00:00:04,36.82406,-76.28903,0.0,299.7,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
367078110,2020-11-20T00:00:08,36.83996,-76.27790,2.6,288.0,511.0,MARCELLE BORDELON,IMO9350379,WDJ2038,79,3,45,11,3.0,79,A
220129000,2020-11-20T00:00:13,37.00457,-76.27537,13.4,74.5,76.0,COLUMBINE MAERSK,IMO9245768,OUHC2,70,0,346,42,15.0,,A
366841000,2020-11-20T00:00:17,36.85329,-76.31054,0.0,247.5,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
368026000,2020-11-20T00:00:23,36.86577,-76.31608,0.1,174.1,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
367862000,2020-11-20T00:01:01,36.94817,-76.32984,0.0,35.7,280.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,,A
538004978,2020-11-20T00:01:06,36.87996,-76.33107,0.0,134.6,94.0,AM QUEBEC,IMO9624108,V7AE7,70,5,229,32,14.4,,A
367078110,2020-11-20T00:01:19,36.84023,-76.27883,2.2,288.0,511.0,MARCELLE BORDELON,IMO9350379,WDJ2038,79,3,45,11,3.0,79,A
367359930,2020-11-20T00:01:24,36.82404,-76.28904,0.0,294.3,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
366839000,2020-11-20T00:01:31,36.85350,-76.31084,0.0,136.2,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,,A
220129000,2020-11-20T00:01:35,37.00588,-76.26927,13.4,75.0,77.0,COLUMBINE MAERSK,IMO9245768,OUHC2,70,0,346,42,15.0,,A
338678000,2020-11-20T00:01:43,36.91622,-76.16843,0.0,263.9,10.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
477214400,2020-11-20T00:01:56,36.92384,-76.32945,0.0,145.4,355.0,GERHARD SCHULTE,IMO9328481,VRBY5,70,5,230,32,12.0,,A
367821000,2020-11-20T00:01:58,36.97283,-76.43370,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
