MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367063280,2021-05-18T00:00:05,37.10706,-76.12186,15.1,331.1,332.0,HONOR,IMO9126297,WDC6923,70,0,190,32,10.2,79,A
338846000,2021-05-18T00:00:06,36.86558,-76.31583,0.0,0.1,227.0,USNS MENDONCA,IMO9147320,NBMK,70,3,289,32,10.9,35,A
367633000,2021-05-18T00:00:13,36.96637,-76.42779,0.0,351.9,222.0,LONESTAR STATE,IMO9697985,WLSY,80,5,178,,,80,A
255806038,2021-05-18T00:00:07,36.87082,-76.34802,0.0,346.0,346.0,NORTHERN JUBILEE,IMO9450337,CQIQ5,70,5,333,43,14.5,79,A
367822000,2021-05-18T00:00:53,36.97312,-76.43384,0.0,0.0,1.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
367359930,2021-05-18T00:00:08,36.82420,-76.28911,0.0,297.6,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
366841000,2021-05-18T00:00:31,36.85327,-76.31053,0.0,0.0,40.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,70,A
563002100,2021-05-18T00:00:39,36.87508,-76.34925,0.0,103.9,346.0,MAERSK SIRAC,IMO9725718,9V5256,70,5,299,48,10.6,70,A
636015650,2021-05-18T00:01:04,36.96284,-76.42409,0.0,36.0,38.0,NS ENERGY,IMO9609732,D5CA8,70,5,225,32,14.2,79,A
636017062,2021-05-18T00:00:02,37.16790,-76.15244,16.4,352.9,353.0,CLOVER ACE,IMO9363950,D5JC8,70,0,199,32,9.7,70,A
338678000,2021-05-18T00:00:11,36.91623,-76.16843,0.0,339.2,11.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
477231100,2021-05-18T00:00:53,37.18318,-76.10855,0.0,232.4,339.0,CL CHRISTINA,IMO9710892,VRSE5,70,1,200,32,6.9,70,A
367063280,2021-05-18T00:01:11,37.11099,-76.12470,14.8,329.2,330.0,HONOR,IMO9126297,WDC6923,70,0,190,32,10.2,79,A
636017062,2021-05-18T00:01:08,37.17290,-76.15322,16.4,352.7,353.0,CLOVER ACE,IMO9363950,D5JC8,70,0,199,32,9.7,70,A
367222000,2021-05-18T00:00:51,36.94831,-76.33075,0.0,0.0,101.0,WALTER S DIEHL,IMO8511495,NWSD,80,5,206,29,,0,A
371420000,2021-05-18T00:01:02,36.96260,-76.42366,0.0,232.0,39.0,DIONE,IMO9729881,3FOB6,70,5,229,32,7.5,70,A
367821000,2021-05-18T00:01:12,36.97284,-76.43366,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
366839000,2021-05-18T00:01:10,36.85347,-76.31081,0.0,0.0,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,70,A
538005067,2021-05-18T00:01:15,37.26773,-76.10166,0.0,286.0,4.0,AM KRAKOW,IMO9624122,V7AU2,70,1,229,32,14.5,70,A
538005113,2021-05-18T00:01:34,37.20871,-76.11578,0.0,21.0,347.0,ALGOMA VISION,IMO9640944,V7BC3,70,1,228,32,13.5,70,A
