MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
366841000,2022-05-21T00:00:31,36.85344,-76.31085,0.0,0.0,40.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,70,A
538007758,2022-05-21T00:00:40,37.19320,-76.09488,0.1,243.5,0.0,OSLO EAGLE,IMO9699282,V7TO2,70,1,199,32,7.0,70,A
248013000,2022-05-21T00:00:01,36.87430,-76.34908,0.0,212.7,348.0,CMA CGM PEGASUS,IMO9399210,9HA2126,79,5,364,45,12.3,79,A
538007024,2022-05-21T00:00:27,36.96729,-76.42994,0.0,42.6,41.0,RIKKE,IMO9784362,V7BB3,70,5,228,,,70,A
477624100,2022-05-21T00:00:46,36.91140,-76.32757,0.0,162.5,353.0,MADRID EXPRESS,IMO9447847,VRTN4,74,5,366,48,12.9,74,A
367359930,2022-05-21T00:00:33,36.82405,-76.28906,0.0,245.4,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
636020326,2022-05-21T00:00:39,36.87781,-76.34998,0.0,305.0,347.0,BREMEN,IMO9450387,D5WM8,71,5,334,43,12.5,71,A
563159900,2022-05-21T00:00:41,37.19385,-76.13397,0.3,239.9,346.0,ANNEGRIT,IMO9512630,9V8102,70,1,200,32,6.8,70,A
538009297,2022-05-21T00:00:30,37.20623,-76.09649,0.0,247.8,359.0,NORDIC ODIN,IMO9687239,V7A4559,79,1,225,32,7.1,79,A
563073100,2022-05-21T00:00:43,37.20439,-76.11311,0.1,256.5,0.0,FRIEDRICH SCHULTE,IMO9841940,9V6062,70,1,180,32,6.7,70,A
367862000,2022-05-21T00:01:10,36.94830,-76.33054,0.0,50.2,99.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,35,A
212054000,2022-05-21T00:01:14,37.26993,-76.10960,0.2,78.0,9.0,CAPE ISLAND,IMO9277711,P3QT9,70,1,288,45,17.7,70,A
338678000,2022-05-21T00:01:10,36.91626,-76.16846,0.0,239.1,10.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
