MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
219028014,2021-11-17T00:00:32,37.20321,-76.12751,0.1,39.5,157.0,NORD BALTIC,IMO9826433,OZSL2,70,1,200,32,6.4,70,A
240979000,2021-11-17T00:00:00,37.24687,-76.10520,0.0,243.0,165.0,ANANGEL HARMONY,IMO9434412,SVAX3,70,1,292,45,18.0,70,A
538006378,2021-11-17T00:00:02,37.21415,-76.09054,0.0,14.8,158.0,ARGONAUT,IMO9717694,V7MK8,70,1,229,,,70,A
563131100,2021-11-17T00:00:06,36.97437,-76.11256,9.8,106.4,109.0,KN BLOSSOM,IMO9906300,9V6841,70,0,229,32,13.7,70,A
538007238,2021-11-17T00:00:03,37.25823,-76.11382,0.0,43.7,172.0,SAMJOHN LEGACY,IMO9434436,V7ZX7,70,1,292,45,9.4,70,A
367359930,2021-11-17T00:00:03,36.82419,-76.28915,0.0,249.1,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
366539000,2021-11-17T00:00:02,36.96314,-76.42023,0.0,0.0,187.0,OVERSEAS ANACORTES,IMO9353591,KCHV,80,0,183,32,12.2,80,A
636019948,2021-11-17T00:00:01,36.86562,-76.32323,9.6,311.7,310.0,ALLIANCE,IMO9496331,D5WX9,70,0,180,30,7.7,70,A
636019413,2021-11-17T00:00:03,36.95350,-76.33650,8.8,358.6,1.0,MSC PARIS,IMO9301483,D5UK4,71,0,334,42,12.3,70,A
548932000,2021-11-17T00:00:41,37.20913,-76.10699,0.1,21.8,162.0,WESTERN MONACO,IMO9717345,DUHW,70,1,229,,,70,A
368026000,2021-11-17T00:00:13,36.86577,-76.31605,0.0,324.0,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
636014624,2021-11-17T00:01:01,36.87928,-76.33105,0.0,30.6,95.0,BULK MEXICO,IMO9469003,A8VL8,70,5,292,45,18.3,70,A
636015650,2021-11-17T00:00:04,37.00762,-76.24697,10.9,89.4,96.0,NS ENERGY,IMO9609732,D5CA8,70,0,225,32,14.2,70,A
636015650,2021-11-17T00:01:15,37.00716,-76.24261,10.8,103.5,106.0,NS ENERGY,IMO9609732,D5CA8,70,0,225,32,14.2,70,A
338678000,2021-11-17T00:00:22,36.91658,-76.17435,0.0,254.0,99.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
366539000,2021-11-17T00:02:12,36.96314,-76.42021,0.0,0.0,187.0,OVERSEAS ANACORTES,IMO9353591,KCHV,80,0,183,32,12.2,80,A
366539000,2021-11-17T00:01:04,36.96314,-76.42023,0.0,0.0,187.0,OVERSEAS ANACORTES,IMO9353591,KCHV,80,0,183,32,12.2,80,A
636092782,2021-11-17T00:00:02,36.99066,-76.31171,11.6,59.8,63.0,TORRENTE,IMO9447914,A8VQ2,79,0,300,46,9.8,79,A
367822000,2021-11-17T00:00:27,36.97315,-76.43386,0.0,0.0,1.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
636019948,2021-11-17T00:01:11,36.86764,-76.32607,9.2,305.9,305.0,ALLIANCE,IMO9496331,D5WX9,70,0,180,30,7.7,70,A
368707000,2021-11-17T00:01:25,36.93067,-76.33226,0.0,266.6,86.0,WATSON,IMO9112727,NHLS,70,5,289,32,10.4,35,A
563131100,2021-11-17T00:01:17,36.97347,-76.10868,9.7,106.5,109.0,KN BLOSSOM,IMO9906300,9V6841,70,0,229,32,13.7,70,A
210210000,2021-11-17T00:00:00,37.00197,-76.21606,15.5,287.4,286.0,CAPE CORFU,IMO9857432,5BTK5,70,0,186,35,9.3,70,A
210210000,2021-11-17T00:01:06,37.00341,-76.22167,15.4,287.3,286.0,CAPE CORFU,IMO9857432,5BTK5,70,0,186,35,9.3,70,A
257771000,2021-11-17T00:01:22,37.22261,-76.10930,0.0,59.7,159.0,STAR ARTEMIS,IMO9738208,LAUW7,70,1,199,32,13.3,70,A
636014573,2021-11-17T00:01:28,36.90941,-76.32718,0.0,74.6,171.0,IKARIA,IMO9261449,A8UY8,70,5,278,40,14.0,70,A
636019413,2021-11-17T00:01:04,36.95600,-76.33633,8.8,0.4,0.0,MSC PARIS,IMO9301483,D5UK4,71,0,334,42,12.3,70,A
352979000,2021-11-17T00:00:04,37.25980,-76.09614,0.0,52.6,170.0,GLORY MOON,IMO7328786,HOBR,70,1,175,25,,70,A
210210000,2021-11-17T00:02:12,37.00487,-76.22726,15.4,288.0,286.0,CAPE CORFU,IMO9857432,5BTK5,70,0,186,35,9.3,70,A
367359930,2021-11-17T00:01:12,36.82417,-76.28913,0.0,244.3,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
