MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
368026000,2021-08-19T12:44:43,36.86574,-76.31607,0.0,35.2,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
356577000,2021-08-19T12:44:41,37.07204,-76.09700,14.3,329.0,329.0,VIRGO LEADER,IMO9273894,H3YE,70,0,199,32,10.0,70,A
367866000,2021-08-19T12:44:51,36.88510,-76.33894,0.0,259.0,190.0,LEROY GRUMMAN,IMO8511500,NNLG,80,5,206,29,,0,A
353117000,2021-08-19T12:44:58,36.87093,-76.34796,0.0,352.0,347.0,TRANSCARIB,IMO8206624,3FUN2,80,5,83,14,6.3,70,A
416498000,2021-08-19T12:45:43,37.23551,-76.13594,13.4,196.9,197.0,EVER LYRIC,IMO9629108,BKKH,70,0,334,45,14.2,74,A
366999404,2021-08-19T12:44:51,36.88195,-76.33925,0.0,135.0,323.0,JAMES LOUX,,AAFA,70,5,0,0,0.0,70,A
215181000,2021-08-19T12:45:07,36.87535,-76.34940,0.0,5.0,347.0,CMA CGM J. ADAMS,IMO9780885,9HA4999,71,5,366,48,13.5,71,A
367822000,2021-08-19T12:45:18,36.97310,-76.43385,0.0,0.0,1.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
636015743,2021-08-19T12:45:08,36.87785,-76.35007,0.1,146.3,348.0,ARCHIMIDIS,IMO9315379,D5CN5,70,5,317,43,14.5,70,A
367819000,2021-08-19T12:46:00,36.93062,-76.33221,0.0,0.0,85.0,SODERMAN,IMO9232254,NANL,70,5,289,32,11.2,79,A
636019410,2021-08-19T12:46:08,37.22199,-76.08685,0.2,181.0,246.0,GREEN K-MAX 1,IMO9838058,D5UJ9,70,1,229,32,7.4,70,A
367359930,2021-08-19T12:45:52,36.82404,-76.28906,0.0,284.5,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
356577000,2021-08-19T12:46:53,37.07964,-76.10260,14.5,329.0,330.0,VIRGO LEADER,IMO9273894,H3YE,70,0,199,32,10.0,70,A
305361000,2021-08-19T12:46:39,36.86520,-76.31370,0.0,255.9,226.0,KURT PAUL,IMO9435856,V2DX2,70,5,143,23,9.7,79,A
366841000,2021-08-19T12:46:42,36.85327,-76.31055,0.0,0.0,40.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,70,A
416498000,2021-08-19T12:44:42,37.24004,-76.13421,14.4,196.9,197.0,EVER LYRIC,IMO9629108,BKKH,70,0,334,45,14.2,74,A
305737000,2021-08-19T12:47:30,36.91602,-76.32994,0.0,245.8,262.0,SUN DISCOVERER,IMO9620669,V2FO2,70,5,138,21,8.0,70,A
416498000,2021-08-19T12:47:55,37.22531,-76.13983,13.5,196.7,197.0,EVER LYRIC,IMO9629108,BKKH,70,0,334,45,14.2,74,A
356340000,2021-08-19T12:45:08,37.21401,-76.12557,0.1,264.3,222.0,CAPRICORN MOON,IMO9708980,3EBV,70,1,228,32,14.4,70,A
356340000,2021-08-19T12:48:06,37.21393,-76.12553,0.1,264.3,223.0,CAPRICORN MOON,IMO9708980,3EBV,70,1,228,32,14.4,70,A
228340900,2021-08-19T12:45:53,36.90864,-76.32720,0.0,261.5,353.0,CMA CGM LA TRAVIATA,IMO9299795,FMFT,70,5,334,42,14.5,70,A
367866000,2021-08-19T12:47:51,36.88510,-76.33894,0.0,259.0,190.0,LEROY GRUMMAN,IMO8511500,NNLG,80,5,206,29,,0,A
636017393,2021-08-19T12:48:07,36.99984,-76.21047,13.7,288.3,287.0,INDUSTRIAL SWIFT,IMO9741152,D5KR7,70,0,,,,70,A
369854000,2021-08-19T12:45:56,36.85714,-76.32778,0.0,148.0,81.0,LEWIS AND CLARK,IMO9271418,NLNC,70,5,210,32,9.3,90,A
367822000,2021-08-19T12:48:17,36.97310,-76.43385,0.0,0.0,1.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
367359930,2021-08-19T12:47:02,36.82404,-76.28906,0.0,283.0,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
636015743,2021-08-19T12:48:08,36.87782,-76.35004,0.0,146.3,348.0,ARCHIMIDIS,IMO9315379,D5CN5,70,5,317,43,14.5,70,A
