MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
212040000,2021-08-18T00:00:03,36.97532,-76.11697,11.9,107.4,109.0,UBC TILBURY,IMO9416721,5BXL2,70,0,182,28,10.8,77,A
374546000,2021-08-18T00:00:03,37.09981,-76.10949,15.6,330.8,330.0,NORD BOSPORUS,IMO9760110,3FKO2,70,0,199,,,70,A
367422000,2021-08-18T00:00:02,36.90566,-76.32665,0.0,115.1,352.0,DELAWARE EXPRESS,IMO9349514,WDM2180,79,5,306,40,12.6,70,A
367359930,2021-08-18T00:00:12,36.82404,-76.28905,0.0,244.3,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
311000646,2021-08-18T00:00:09,36.98726,-76.16270,10.0,107.5,109.0,IRELAND,IMO9770543,C6DD6,70,0,229,33,12.2,70,A
636019094,2021-08-18T00:00:02,36.90047,-76.33797,6.9,171.0,164.0,BERGE RINJANI,IMO9579884,D5SX4,70,0,292,45,8.6,70,A
219394000,2021-08-18T00:00:01,36.86954,-76.32878,5.9,132.3,130.0,MAERSK CAYMAN,IMO9786164,OZDP2,80,0,182,32,8.3,80,A
367822000,2021-08-18T00:00:18,36.97311,-76.43384,0.0,0.0,1.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
215801000,2021-08-18T00:00:24,36.92528,-76.32954,0.0,75.4,355.0,ATLANTIC SUN,IMO9670614,9HA5292,71,5,295,37,9.3,71,A
367819000,2021-08-18T00:01:00,36.93063,-76.33220,0.0,0.0,85.0,SODERMAN,IMO9232254,NANL,70,5,289,32,11.2,79,A
215657000,2021-08-18T00:00:19,36.87416,-76.34896,0.0,347.0,347.0,CMA CGM THALASSA,IMO9356294,9HA5230,71,5,347,46,12.2,71,A
373746000,2021-08-18T00:00:48,36.96283,-76.36240,0.1,272.8,73.0,NEW COMMANDER,IMO9610652,3EWU5,70,1,186,27,11.0,70,A
477767800,2021-08-18T00:00:33,36.87930,-76.33137,0.0,75.6,97.0,GOLDEN MAGNUM,IMO9494230,VRML3,70,5,292,45,18.2,70,A
338781000,2021-08-18T00:00:33,36.85794,-76.32271,0.0,241.4,80.0,PHILADELPHIA EXPRESS,IMO9243203,WDC6736,70,5,243,32,11.0,0,A
338678000,2021-08-18T00:01:45,36.91622,-76.16841,0.0,266.6,10.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
636019789,2021-08-18T00:00:55,37.20891,-76.09651,0.0,78.4,161.0,CL DENGSHA HE,IMO9890642,D5WE2,70,1,199,32,7.4,70,A
367359930,2021-08-18T00:01:21,36.82406,-76.28904,0.1,243.8,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
538009215,2021-08-18T00:01:36,36.96288,-76.42415,0.0,159.5,38.0,ASTERAS,IMO9610999,V7A4462,70,5,190,32,7.0,70,A
636019094,2021-08-18T00:01:11,36.89840,-76.33748,6.5,168.0,164.0,BERGE RINJANI,IMO9579884,D5SX4,70,0,292,45,8.6,70,A
374546000,2021-08-18T00:01:09,37.10400,-76.11233,15.5,331.0,329.0,NORD BOSPORUS,IMO9760110,3FKO2,70,0,199,,,70,A
368445000,2021-08-18T00:00:38,36.96291,-76.41826,0.0,24.4,511.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
212040000,2021-08-18T00:01:12,36.97416,-76.11238,11.8,107.2,110.0,UBC TILBURY,IMO9416721,5BXL2,70,0,182,28,10.8,77,A
366842000,2021-08-18T00:01:53,36.85396,-76.31142,0.0,108.4,41.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,79,A
219394000,2021-08-18T00:01:11,36.86818,-76.32682,7.1,130.4,131.0,MAERSK CAYMAN,IMO9786164,OZDP2,80,0,182,32,8.3,80,A
374308000,2021-08-18T00:00:59,37.17789,-76.12859,0.0,76.6,168.0,BLUE SAPPHIRE,IMO9877339,3EFG7,70,1,180,30,6.7,70,A
338846000,2021-08-18T00:01:11,36.86558,-76.31580,0.0,0.1,228.0,USNS MENDONCA,IMO9147320,NBMK,70,5,289,32,10.9,35,A
305361000,2021-08-18T00:01:39,36.86521,-76.31370,0.0,259.1,226.0,KURT PAUL,IMO9435856,V2DX2,70,5,143,23,9.7,79,A
370068000,2021-08-18T00:02:19,37.23043,-76.11747,0.2,98.8,185.0,CHALLENGE PEARL,IMO9367695,3ERJ6,80,1,182,32,12.6,70,A
370356000,2021-08-18T00:02:06,36.94965,-76.36358,0.2,334.9,75.0,CIELO DI PISA,IMO9363297,3ESM4,70,1,177,28,10.0,70,A
367222000,2021-08-18T00:02:32,36.94834,-76.33076,0.0,71.0,101.0,WALTER S DIEHL,IMO8511495,NWSD,80,5,206,29,,0,A
311000646,2021-08-18T00:02:28,36.98529,-76.15496,10.0,106.8,109.0,IRELAND,IMO9770543,C6DD6,70,0,229,33,12.2,70,A
366841000,2021-08-18T00:01:37,36.85329,-76.31055,0.0,0.0,40.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,70,A
477617700,2021-08-18T00:01:30,36.87782,-76.34991,0.0,128.0,348.0,OOCL SEOUL,IMO9417244,VRFU8,70,5,322,42,14.5,70,A
636018517,2021-08-18T00:02:28,37.25122,-76.10478,0.0,53.8,185.0,MEDI SERAPO,IMO9811531,D5QB2,70,1,229,36,8.9,70,A
367866000,2021-08-18T00:02:52,36.88513,-76.33898,0.0,259.0,191.0,LEROY GRUMMAN,IMO8511500,NNLG,80,5,206,29,,0,A
311000646,2021-08-18T00:01:19,36.98626,-76.15884,10.0,107.8,109.0,IRELAND,IMO9770543,C6DD6,70,0,229,33,12.2,70,A
374546000,2021-08-18T00:02:10,37.10783,-76.11488,15.3,335.4,342.0,NORD BOSPORUS,IMO9760110,3FKO2,70,0,199,,,70,A
368026000,2021-08-18T00:02:44,36.86575,-76.31606,0.0,35.2,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
367822000,2021-08-18T00:03:18,36.97309,-76.43390,0.0,0.0,1.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
367359930,2021-08-18T00:02:30,36.82407,-76.28904,0.1,241.0,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
311000646,2021-08-18T00:03:38,36.98432,-76.15114,10.0,107.3,109.0,IRELAND,IMO9770543,C6DD6,70,0,229,33,12.2,70,A
212040000,2021-08-18T00:02:22,36.97300,-76.10780,11.8,105.6,110.0,UBC TILBURY,IMO9416721,5BXL2,70,0,182,28,10.8,77,A
338781000,2021-08-18T00:03:33,36.85787,-76.32274,0.0,241.4,80.0,PHILADELPHIA EXPRESS,IMO9243203,WDC6736,70,5,243,32,11.0,0,A
356340000,2021-08-18T00:03:01,37.21435,-76.12760,0.0,79.8,191.0,CAPRICORN MOON,IMO9708980,3EBV,70,1,228,32,14.4,70,A
212040000,2021-08-18T00:03:33,36.97183,-76.10327,11.7,107.9,110.0,UBC TILBURY,IMO9416721,5BXL2,70,0,182,28,10.8,77,A
366839000,2021-08-18T00:02:39,36.85350,-76.31086,0.0,0.0,39.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,70,A
219394000,2021-08-18T00:03:30,36.86457,-76.32173,9.5,131.3,131.0,MAERSK CAYMAN,IMO9786164,OZDP2,80,0,182,32,8.3,80,A
374546000,2021-08-18T00:03:15,37.11219,-76.11655,15.1,343.7,343.0,NORD BOSPORUS,IMO9760110,3FKO2,70,0,199,,,70,A
215657000,2021-08-18T00:03:22,36.87416,-76.34896,0.0,347.0,347.0,CMA CGM THALASSA,IMO9356294,9HA5230,71,5,347,46,12.2,71,A
367422000,2021-08-18T00:03:02,36.90566,-76.32666,0.0,280.3,352.0,DELAWARE EXPRESS,IMO9349514,WDM2180,79,5,306,40,12.6,70,A
636019094,2021-08-18T00:02:22,36.89630,-76.33705,6.3,169.0,161.0,BERGE RINJANI,IMO9579884,D5SX4,70,0,292,45,8.6,70,A
636019094,2021-08-18T00:03:32,36.89440,-76.33643,6.0,164.0,165.0,BERGE RINJANI,IMO9579884,D5SX4,70,0,292,45,8.6,70,A
477767800,2021-08-18T00:03:33,36.87931,-76.33135,0.0,75.6,97.0,GOLDEN MAGNUM,IMO9494230,VRML3,70,5,292,45,18.2,70,A
354805000,2021-08-18T00:01:40,37.19349,-76.12417,0.0,249.2,165.0,MIGHTY MICHALIS,IMO9086710,3FWG4,70,1,223,32,13.4,70,A
219394000,2021-08-18T00:02:20,36.86650,-76.32444,8.5,131.7,131.0,MAERSK CAYMAN,IMO9786164,OZDP2,80,0,182,32,8.3,80,A
636019789,2021-08-18T00:03:53,37.20893,-76.09646,0.1,78.4,163.0,CL DENGSHA HE,IMO9890642,D5WE2,70,1,199,32,7.4,70,A
374546000,2021-08-18T00:04:22,37.11667,-76.11814,14.9,344.4,343.0,NORD BOSPORUS,IMO9760110,3FKO2,70,0,199,,,70,A
366841000,2021-08-18T00:04:36,36.85327,-76.31054,0.0,0.0,40.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,70,A
338678000,2021-08-18T00:04:44,36.91621,-76.16844,0.0,272.7,10.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
219394000,2021-08-18T00:04:41,36.86244,-76.31877,10.2,132.0,131.0,MAERSK CAYMAN,IMO9786164,OZDP2,80,0,182,32,8.3,80,A
367865000,2021-08-18T00:05:10,36.94933,-76.33042,0.0,0.0,280.0,KANAWHA,IMO8704080,NPTD,80,5,206,29,,35,A
259767000,2021-08-18T00:05:18,36.96250,-76.42367,0.1,26.0,38.0,BANGOR,IMO9228057,LASY7,70,5,225,32,13.9,79,A
373746000,2021-08-18T00:03:48,36.96292,-76.36238,0.1,272.8,75.0,NEW COMMANDER,IMO9610652,3EWU5,70,1,186,27,11.0,70,A
212040000,2021-08-18T00:04:42,36.97062,-76.09883,11.7,109.0,110.0,UBC TILBURY,IMO9416721,5BXL2,70,0,182,28,10.8,77,A
215801000,2021-08-18T00:03:31,36.92530,-76.32954,0.0,75.4,355.0,ATLANTIC SUN,IMO9670614,9HA5292,71,5,295,37,9.3,71,A
366842000,2021-08-18T00:04:54,36.85398,-76.31145,0.0,108.4,41.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,79,A
311000646,2021-08-18T00:04:49,36.98331,-76.14718,10.1,107.1,109.0,IRELAND,IMO9770543,C6DD6,70,0,229,33,12.2,70,A
374546000,2021-08-18T00:05:28,37.12104,-76.11962,14.7,345.1,343.0,NORD BOSPORUS,IMO9760110,3FKO2,70,0,199,,,70,A
